_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
h-Ln5S8Ezty-afFfbnk6Dw;Stuttgart;-0.0008646779074794639;Boutique 11;3;5.0;Women's Clothing,Shopping,Fashion;;1;;;;;;;;
3U66axr5j1Q86x5zajUHpQ;Stuttgart;-0.0005619228363320222;Zio Fedele;8;5.0;Restaurants,Pizza,Italian,German;;;1;;;;;;;
tKkJERlh91EGumsD3pSnYg;Stuttgart;-0.007047007142428001;Cinemaxx Stuttgart Liederhalle;30;4.0;Cinema,Arts & Entertainment;;;;;;1;;;;
tc6ofOsK3DFMxWCtdYNong;Stuttgart;-0.0024208625338832403;La Vida;12;4.0;Kebab,Restaurants,Italian;;;1;;;;;;;
-Y1tpIKA_HIH9fWiCW8VPQ;Stuttgart;-0.00216169476869866;Warawara Japanese Ramen;7;2.5;Soup,Japanese,Restaurants;;;1;;;;;;;
24QWSJrzQFH_2Fkv33mV9w;Stuttgart;-0.00432338953739732;Stadtstrand Stuttgart;15;4.0;Nightlife,Restaurants,Beer Garden,Bars,Beach Bars;;;1;1;;;;;;
03iQwYQON-v1KxsNO8DRdw;Stuttgart;-0.0018589396975512182;Pizza-Service Arielle;7;4.5;Food Delivery Services,Food;1;;;;;;;;;
xF6AKTg4ZBIITwubGLgvfg;Stuttgart;-0.0018589396975512182;Russini;11;4.0;Restaurants,Cafes,Food,Bistros,Coffee & Tea;;;1;;;;;;;
9UpcW5_9zxduP-dKglUK5Q;Stuttgart;-0.00012958388259229022;Elmas Fischhandel;3;4.5;Specialty Food,Food,Seafood Markets;;1;1;;;;;;;
9HlkMsJdc7Q7sRSrxgOCsg;Stuttgart;-0.00025916776518458045;Eiscafé Venedig;6;2.5;Cafes,Restaurants,Street Vendors,Ice Cream & Frozen Yogurt,Coffee & Tea,Food;;1;1;;;;;;;
n0061DPXoCFMKZPgPZDgVw;Stuttgart;-0.005014896256321632;China-Restaurant Wok-House;25;2.5;Chinese,Restaurants;;;1;;;;;;;
eECplsuKppdCIA2NQODbCw;Stuttgart;-0.0018589396975512182;Sportarena;6;2.5;Shopping,Fashion,Outdoor Gear,Sports Wear,Sporting Goods,Active Life;;1;;;;;;;;
lFTc0rmR9-O9aO8lfd46kw;Stuttgart;-0.00021558045922171918;News Cafe;11;2.5;Cafes,Food,Restaurants,German,Sandwiches;;;1;;;;;;;
1QxO9G9KrHJ3Yj1d-TAEKg;Stuttgart;-0.01828664190436474;Pier 51;81;3.5;Breakfast & Brunch,Cocktail Bars,German,Nightlife,Restaurants,Bars,American (Traditional),Seafood;;;1;1;;;;;;
pNCbk7pRPMBS9gCZEskzIw;Stuttgart;-0.0008646779074794639;Restaurant Linde;4;4.0;Swabian,German,Restaurants;;;1;;;;;;;
oxnL1er_9lbIETAhvPKKKg;Stuttgart;-0.00445297341998961;Pinar Kebap & Pizza Schnellrestaurant;15;2.5;Restaurants,Pizza,Kebab,Food,Turkish;;;1;;;;;;;
Frv77cDSDo78OzSDITZfGg;Stuttgart;-0.001426600743811486;SSB;8;4.0;Hotels & Travel,Public Transportation,Train Stations,Transportation;;;;;;;;1;;
psTL09zta37SOlqaVj6csw;Stuttgart;-0.013142161765450817;Restaurant Hacienda;66;2.5;Mexican,Restaurants,Nightlife,Bars;;;1;1;;;;;;
vK7zRmGCYkCQJnqfajrTuA;Stuttgart;-0.0008646779074794639;Ev. Mörike-Gymnasium und -Realschule;3;2.5;Colleges & Universities,Education,Middle Schools & High Schools,Elementary Schools;1;;;;;;;;;
HSbarWTgEZcSWlLl2iWGRw;Stuttgart;-0.0008646779074794639;pixelfotomarkt;6;3.0;Shopping,Photography Stores & Services;;1;;;;;;;;
PYfj4VgRMVkQX-XY35P6bg;Stuttgart;-0.0012970168612191958;Apotheke 55;3;5.0;Drugstores,Health & Medical,Shopping,Pharmacy;1;1;;;;;;;;
RgId03urlyFIIWiGs9tV-g;Stuttgart;-0.0012970168612191958;Vidirent;4;4.0;Books,Mags,Music & Video,Shopping,Public Services & Government,Libraries,Videos & Video Game Rental;;1;;;;;1;;;
kTkepHiZcNoT7e58LlpJvg;Stuttgart;-0.001426600743811486;S'Häfele;11;4.5;Swabian,Restaurants;;;1;;;;;;;
q2Ch6QgPPpUTY07524eCOw;Stuttgart;-0.00043233895373973193;Kosmetikstudio Monika Kahl-Krack;3;4.5;Beauty & Spas,Skin Care;;1;;;;;;;;
uihTyORM9VXHrVA4vKelhg;Stuttgart;-0.0022476913453280886;Daily Burger;13;3.5;Burgers,Restaurants;;;1;;;;;;;
WXWUutmm5loZ_OudnpE9Uw;Stuttgart;-0.001426600743811486;Under-Cover Krimi und Hörbuch;7;5.0;Books,Mags,Music & Video,Shopping,Bookstores;;1;;;;;;;;
l7L0Cok59aB_1yqq20GEAg;Stuttgart;-0.0011238456726640443;Red Grill;8;3.5;Restaurants,American (Traditional);;;1;;;;;;;
40kcclzYcQnSvy56wUQR4A;Stuttgart;-0.001426600743811486;RuhePol;5;4.5;Physical Therapy,Health & Medical,Massage,Saunas,Beauty & Spas;1;1;;;;;;;;
4hF4GRvNfb5wkRdMnAthVQ;Stuttgart;-0.003588295512510146;Bäckerei & Konditorei Hafendörfer;15;4.5;Bakeries,Cafes,Restaurants,Food,Coffee & Tea,Patisserie/Cake Shop;;;1;;;;;;;
UtQFtlZbjWSdEYj3jIL7oQ;Stuttgart;-0.0008646779074794639;Vogel-Garagen;3;5.0;Auto Repair,Automotive;1;;;;;;;;;
jR007JIDHU2VHW5fnOVGDw;Stuttgart;-0.0034587116299178555;Ambiente;10;4.0;Nightlife,Bars,Restaurants,Mediterranean,German,Pubs;;;1;1;;;;;;
9GimkJcR0CFQRoSQP-Ldnw;Stuttgart;-0.0012970168612191958;Karmeliter;6;3.5;Restaurants,Nightlife,German,Bars,Pubs;;;1;1;;;;;;
IIcy6QmG8oBsCYvA_JYh-A;Stuttgart;-0.001426600743811486;Spalatum;7;4.5;International,Italian,Restaurants,Mediterranean,Seafood;;;1;;;;;;;
6yNoo-XSCV43Fjuk2HdIdQ;Stuttgart;0.0006490974482577447;Best Western Premier Hotel;10;4.0;Hotels & Travel,Restaurants,Event Planning & Services,Hotels,Modern European;1;;1;;;;;;;
IaM6botxt6axGP0N9cs8dQ;Stuttgart;-0.0045825573025819;Fu Gui Fang;21;3.5;Chinese,Restaurants;;;1;;;;;;;
RaUoxVUASFimu04vOWVC8A;Stuttgart;-0.0005619228363320222;Kreusersche Apotheke;3;2.5;Pharmacy,Health & Medical,Drugstores,Shopping;1;1;;;;;;;;
FPbkgNWTjmdQsUJL2VAAdw;Stuttgart;-0.004538969996619039;Equator;29;4.5;Restaurants,African;;;1;;;;;;;
1tqN27mCI7UBLxEiZPfueQ;Stuttgart;-0.015173094616260893;Oggi;87;3.5;Pizza,Restaurants,Italian;;;1;;;;;;;
mcYQg3S5yrtAnxamvY9zzg;Stuttgart;-0.0005619228363320222;Persia;4;4.0;Vegetarian,Oriental,Persian/Iranian,Restaurants;;;1;;;;;;;
LtKr6wyOMHRObFiXrB6qEg;Stuttgart;-0.00012958388259229022;Penny;3;4.5;Department Stores,Discount Store,Shopping,Food,Fashion,Grocery;1;1;;;;;;;;
c8wf_OODd5X_uAZ7Q34jcw;Stuttgart;-0.0016857685089960665;Café Maille;12;4.0;Restaurants,Coffee & Tea,Food,Cafes;;;1;;;;;;;
7SIUaYCojsHTn3PN404lFA;Stuttgart;-0.00216169476869866;Zur Traube;8;4.0;Restaurants,Hotels,Hotels & Travel,Swabian,Event Planning & Services;1;;1;;;;;;;
N9vW3lZj_PspJy-d2wpnIA;Stuttgart;-0.0005183355303691609;WIP Sushi Lounge;10;4.0;Japanese,Sushi Bars,Restaurants;;;1;;;;;;;
ms5m3LLKb0hBSZ5JFCktDg;Stuttgart;-0.00043233895373973193;Stolz;3;4.5;Restaurants,Cafes,Coffee & Tea,Food;;;1;;;;;;;
gTGYZmzEinzTowWnuBJWpw;Stuttgart;-0.00012958388259229022;Goldschmidt Immobilien;3;5.0;Home Services,Real Estate,Real Estate Agents;1;;;;;;;;;
sGnfOMRXxrtlBBDOGGirEA;Stuttgart;-0.0017293558149589277;Cantuccio;4;5.0;Coffee & Tea,Food,Cafes,Restaurants;;;1;;;;;;;
WQGMUqEDKM3mtB8tVvA9gw;Stuttgart;-0.007262587601649721;Restaurant Fässle;34;4.0;German,Specialty Food,Restaurants,Food,International;;;1;;;;;;;
Z2V-fke29GyUJpmMqp_5eQ;Stuttgart;0.0003027550711474417;Kolonial Restaurant;5;3.0;African,Restaurants;;;1;;;;;;;
USjozRxXuthLrgHq8B3Ntw;Stuttgart;-0.00012958388259229022;Katarina Aperlic;3;4.0;Doctors,Ophthalmologists,Health & Medical;1;;;;;;;;;
RGQbF6CYDTAgUL8SWb57Yw;Stuttgart;-0.0005619228363320222;Angelika's Schwäbischer Treffpunkt;5;4.0;Restaurants;;;1;;;;;;;
zRVuijIa2VGvm6o5SfRt8g;Stuttgart;-0.0008646779074794639;Esprit;3;5.0;Fashion,Shopping,Shopping Centers;;1;;;;;;;;
FbodDIyA-3_i98ErrYDa4g;Stuttgart;-0.0031559565587704137;Asia Gourmet;21;3.0;Restaurants,Sushi Bars,Asian Fusion,Pan Asian,Chinese;;;1;;;;;;;
PREFHZUxsQSbpgU-MM_rbw;Stuttgart;0.0003027550711474417;Six Shop;3;3.0;Jewelry,Shopping;;1;;;;;;;;
MMwS_rPK1TSJ2JSuaklJkQ;Stuttgart;-0.003847463277694726;Karstadt Sports;20;4.0;Sporting Goods,Active Life,Fashion,Sports Wear,Department Stores,Shopping;;1;;;;;;;;
zZarWAlWTLt_2cu-pzPK6Q;Stuttgart;-0.0006915067189243124;Flammende Sterne;6;4.5;Arts & Entertainment;;;;;;;;;;
0V-I5TazN_FeeHg4oiXHDA;Stuttgart;-0.00012958388259229022;Larca Sportartikel;3;3.5;Hotels & Travel,Active Life,Shopping,Sporting Goods,Campgrounds;;1;;;;;;;;
PbyqNuiyTOykE0yAwhXQQA;Stuttgart;-0.0017293558149589277;Hairgames;8;2.0;Beauty & Spas,Hair Salons,Hair Stylists;;1;;;;;;;;
rz55wW-0YPdRGejdq1piLw;Stuttgart;-0.001988523580143508;Hussel Confiserie;10;4.5;Chocolatiers & Shops,Specialty Food,Candy Stores,Food,Bakeries,Coffee & Tea Supplies;1;1;1;;;;;;;
WcUGMxTT3JEDhgqYoZcECw;Stuttgart;-0.00432338953739732;Lukulion;15;3.5;Restaurants,Greek;;;1;;;;;;;
ItN3I3IHIh1s2W3QIMHZMw;Stuttgart;-0.010894470420122728;San's;40;4.0;Sandwiches,Nightlife,Restaurants,Vegetarian,Food,Bars;;;1;1;;;;;;
mxuwZcFe7rUC7doPDoBPPQ;Stuttgart;0.0013853695084412119;Pullman;33;3.5;Hotels,Event Planning & Services,Hotels & Travel;1;;;;;;;;;
61phKNOvNeZNMQAsJQpn7Q;Stuttgart;-0.012018316092786772;Neuer Ochsen;53;3.5;Restaurants,German;;;1;;;;;;;
ryWISrePpkk7MhqXN_tsAg;Stuttgart;-0.0008646779074794639;Hofpfisterei Ludwig Stocker;3;4.5;Food,Bakeries,Grocery;1;;1;;;;;;;
QlQeSiPbp3V9UDt-CrokUQ;Stuttgart;0.0003027550711474417;Privatpraxis für Zahnheilkunde - Dr. Thomas Schröder;3;3.5;Dentists,Health & Medical,Doctors;1;;;;;;;;;
8i3s2pJBbvOCdiKnGJDqRg;Stuttgart;-0.0012970168612191958;Sb-Back-Shop;3;4.5;Fashion,Food,Donuts,Department Stores,Pretzels,Street Vendors,Ice Cream & Frozen Yogurt,Shopping,Bakeries;;1;1;;;;;;;
jA5TywXjAOp_pXKxxdrjkw;Stuttgart;-0.013702906566486546;Vegi;85;4.0;Falafel,Middle Eastern,Salad,Vegan,Mediterranean,Vegetarian,Restaurants;;;1;;;;;;;
PgBXcmZnt74k8fTzTN3rIQ;Stuttgart;-0.0012970168612191958;Bowling Arena;4;3.0;Active Life,Bowling;;;;;;1;;;;
1WsIAW-KSVaxGZtY3pwoUw;Stuttgart;-0.00229127865129095;Argo;13;3.5;Greek,Restaurants;;;1;;;;;;;
Vnlcphsv5x9cFnxakTXMQg;Stuttgart;-0.0008646779074794639;Cantina dei Dogi;3;3.5;Restaurants,Italian;;;1;;;;;;;
_CazKol_dGjQOa6I7OUv2w;Stuttgart;-0.00903553072257151;Esslinger Mittelaltermarkt & Weihnachtsmarkt;36;4.5;Arts & Entertainment,Christmas Markets,Festivals;;1;;;;;;;;
lKYGrmeNbbaAHG45OPIJbA;Stuttgart;-0.00043233895373973193;Bijou Brigitte;3;3.5;Jewelry,Accessories,Shopping,Fashion;;1;;;;;;;;
nfg1c2ECbnbNWM5gt0LYiA;Stuttgart;-0.00043233895373973193;Fahrrad Galerie;4;4.0;Sporting Goods,Bikes,Shopping;;1;;;;;;;;1
qLdT2DiuFiTN-Ss-5xg3ow;Stuttgart;-0.0029827853702152625;Thai-Palast;22;4.0;Asian Fusion,Restaurants,Pan Asian,Thai,Chinese;;;1;;;;;;;
XuX6gF2Xmz7S9PL5SzDiYQ;Stuttgart;-0.0005619228363320222;1000schön;4;4.0;Shopping,Toy Stores;;1;;;;;;;;
Ek2XD76JygsoBzqP6f0rLw;Stuttgart;-0.00043233895373973193;Essenz;4;3.0;Restaurants,French;;;1;;;;;;;
KoRuBsujKzbB5mVO1GGxvA;Stuttgart;-0.0012970168612191958;Ho Guom;3;3.0;Restaurants,Vietnamese,Asian Fusion,Pan Asian;;;1;;;;;;;
m5KPPufE6KOuBV-FUti0AA;Stuttgart;-0.0068738359538728505;Vinum im Literaturhaus;40;3.0;Restaurants,Italian,Beer,Wine & Spirits,Food;;;1;1;;;;;;
HSgXxoc3Hx0z0rGM40svZg;Stuttgart;-0.004020634466249878;Kulturcafe Cassiopeia;18;4.0;Coffee & Tea,Food,Event Planning & Services,Party & Event Planning,Restaurants,Active Life,Dance Clubs,Organic Stores,Fitness & Instruction,Nightlife,Dance Studios,Cafes,Caterers;1;1;1;1;1;;;;;
8h668an4r4-Ggt8Y2vZLTQ;Stuttgart;-0.004150218348842168;Stadtbibliothek Stuttgart;15;4.0;Landmarks & Historical Buildings,Libraries,Public Services & Government;;;;;;;1;;1;
Dpoo0kfUd2Pzt0a0PagvMw;Stuttgart;-0.0012970168612191958;Café Bar Oben;5;3.0;Cafes,Coffee & Tea,Food,Restaurants;;;1;;;;;;;
KOCcNf8e7piPPxWa-Rv9oA;Stuttgart;-0.0012534295552563347;Délice;11;5.0;Nightlife,Restaurants,Wine Bars,French,Modern European,German,Bars;;;1;1;;;;;;
blyX4LX5PrHVkQ69KaQWgw;Stuttgart;-0.000994261790071754;Limbächer & Limbächer Bikers World;6;4.5;Shopping,Motorcycle Dealers,Car Rental,Automotive,Hotels & Travel,Motorcycle Gear;1;1;;;;;;;;
LlLDMhhPeCKs4oyZxFQGaw;Stuttgart;-0.0008646779074794639;Zum Adler Gasthaus Weinstube;3;5.0;Restaurants;;;1;;;;;;;
-BQ2I_jy1GcgaA7_XJKXwQ;Stuttgart;-0.0030263726761781237;Beta Supermarkt;8;5.0;International Grocery,Grocery,Food;1;1;;;;;;;;
740Q3y1SCcyWXjfW0gn1Ug;Stuttgart;-0.0005619228363320222;two cut;4;5.0;Shopping,Beauty & Spas,Hair Salons,Cosmetics & Beauty Supply;;1;;;;;;;;
5q8n_btjQu4nJOBvi_SVgw;Stuttgart;-0.0017293558149589277;Stern Kebap;5;4.5;Restaurants,Kebab,Fast Food;;;1;;;;;;;
Oalz3xtdtLZz67RfrVPTew;Stuttgart;-0.006009158046393386;baRista;29;3.5;Restaurants,Italian;;;1;;;;;;;
lGe2y7TRdPQgePJFQy6P7w;Stuttgart;-0.005965570740430525;Sushi Circle;44;3.0;Japanese,Restaurants,Sushi Bars;;;1;;;;;;;
Al18dCe9iCfWM3RrOtkRyg;Stuttgart;-0.0045825573025819;Da Michele;24;4.5;Restaurants,Italian,Pizza;;;1;;;;;;;
38oYp3zb7V9N1XS6iWjreQ;Stuttgart;-0.0012970168612191958;Esso;4;4.0;Gas Stations,Automotive;1;;;;;;;;;
kK-CiIAagsPnJbrK-gxzHA;Stuttgart;-0.0005619228363320222;Hirsch;3;3.5;Restaurants,Italian,Swabian,German;;;1;;;;;;;
Vl9N4UpahYjldxTTYJv_WQ;Stuttgart;4.358730596286126e-05;Flo Backkultur & Kaffeeglück;7;3.5;Coffee & Tea,Food,Restaurants,Cafes;;;1;;;;;;;
e6o3qQAF6YU_5U2L4qCXAA;Stuttgart;-0.0008646779074794639;Sultan Saray;6;3.0;Restaurants,Turkish;;;1;;;;;;;
iwEvPMXK4l4zA2apLxOpdA;Stuttgart;-0.007608929978760024;Tschechen & Söhne;36;4.0;Cafes,Beer Garden,Coffee & Tea,Food,Restaurants;;;1;;;;;;;
Mr1Z5y12WnnsUNYRxy1lFg;Stuttgart;-0.0008646779074794639;Mays Leckerei;3;2.5;Food,Cafes,Bistros,Restaurants,Coffee & Tea;;;1;;;;;;;
bpWL50frgkM4esttzs-haQ;Stuttgart;-0.006700664765317698;Trattoria Santa Lucia;40;4.0;Italian,Restaurants,Seafood;;;1;;;;;;;
Hkvf09JfeanqOD1lbfnMrg;Stuttgart;-0.0025504464164755303;Pizzeria Da Vitale;13;3.0;Pizza,Restaurants;;;1;;;;;;;
mj_zEtWEGr2pW5qbzNAsIQ;Stuttgart;-0.0034587116299178555;The Bank;10;3.0;Nightlife,Dance Clubs,Restaurants;;;1;1;;;;;;
wUokdLeT_p1GTTXMuDFU4A;Stuttgart;-0.001426600743811486;Restaurant Pizzeria Italia;8;4.5;Restaurants,Italian,Pizza;;;1;;;;;;;
Q7fAnEW-AW_xbvLXSgwq3g;Stuttgart;-0.0012970168612191958;Montblanc;3;4.5;Shopping,Event Planning & Services,Office Equipment,Luggage,Accessories,Cards & Stationery,Fashion,Arts & Crafts,Flowers & Gifts,Watches;1;1;;;;;;;;
6Myjl5fCmTZRKVntmY0wjw;Stuttgart;-0.0008646779074794639;GenussVoll;3;5.0;Specialty Food,Herbs & Spices,Food,Coffee & Tea;;1;1;;;;;;;
Fz8Jgi-CkRytVBGTHT6ByQ;Stuttgart;-0.004538969996619039;Thai Thaani;29;4.5;Restaurants,Thai;;;1;;;;;;;
l_FONT1Nr2veOs6iykt4dw;Stuttgart;-0.00012958388259229022;La Strada;3;4.5;Restaurants,Italian,Mediterranean;;;1;;;;;;;
Ywz-J95QRVt4t7rOBJl4Hg;Stuttgart;0.0009082652134423251;Trollinger;5;4.5;Restaurants,International,German,Swiss Food;;;1;;;;;;;
jZA1jQQ7PB7-db5DfAaCEA;Stuttgart;-0.0012970168612191958;M.+S.Linke Computer Upgrade Store;3;5.0;Shopping,Local Services,IT Services & Computer Repair,Computers;1;1;;;;;;;;
GECNMHuE9NO-gACWDuaNtg;Stuttgart;-0.0008646779074794639;Thomas Iglauer;4;4.0;Auto Repair,Automotive,Car Dealers;1;;;;;;;;;
Pyk10pO0kMHX07vP9BRYWQ;Stuttgart;-0.0008646779074794639;Laboratorium e.V.;5;4.5;Music Venues,Pubs,Nightlife,Arts & Entertainment,Dance Clubs,Bars;;;;1;;1;;;;
9w__PBhBCwiL8G4HbyFAsA;Stuttgart;-0.004020634466249878;Aussichtsreich;18;3.5;International,Restaurants,Nightlife,Bars,German;;;1;1;;;;;;
EttNsJf7Z2i7fmszEUYinw;Stuttgart;-0.0024208625338832403;Café Heller;18;3.5;Food,Cafes,Restaurants,Coffee & Tea;;;1;;;;;;;
jO1uab00AlQ-13JtM1sMxA;Stuttgart;-0.0008646779074794639;Im Eimer;4;4.5;Pubs,Nightlife,Bars;;;;1;;;;;;
X1hSOj1ELXY5Hds-o0_qdQ;Stuttgart;-0.00012958388259229022;Wing Tsun Stuttgart;3;5.0;Active Life,Martial Arts,Fitness & Instruction,Kids Activities;;1;;;1;;;;;
Lk6Ns0g9w3TkZL7DbLrs-g;Stuttgart;-0.003588295512510146;Hasen;14;4.5;Restaurants;;;1;;;;;;;
JJLKQH2HO3MbYiIqSpKahQ;Stuttgart;0.0004759262597025932;fotokasten;7;5.0;Local Services,IT Services & Computer Repair,Shopping,Photographers,Photography Stores & Services,Event Planning & Services;1;1;;;;;;;;
Kg_BVi5x9MIbOdbu1kWOKA;Stuttgart;-0.01781189367995844;Spaghettissimo;70;3.0;Nightlife,Beer Garden,Beer Gardens,Pizza,Italian,Restaurants;;;1;1;;;;;;
vlrGVY6ve_aGOtiglzZzrA;Stuttgart;-0.0008646779074794639;Motorrad-Ecke;4;5.0;Sporting Goods,Active Life,Outdoor Gear,Bikes,Motorcycle Dealers,Automotive,Shopping,Motorcycle Repair,Motorcycle Gear;1;1;;;;;;;;1
vNuW8jJgl4nCFuRD0ijKww;Stuttgart;-0.008214440121054907;Atelier am Bollwerk;26;4.5;Arts & Entertainment,Cinema;;;;;;1;;;;
O7SfBW4geFLd4Hi-jlw2aA;Stuttgart;-0.0017293558149589277;Hans-im-Glück-Brunnen;5;4.5;Bars,Nightlife,Pubs;;;;1;;;;;;
8sGu1_vZpJtMUpXy5wsgVw;Stuttgart;0.00021675849451801275;TOP Messehotel Europe;9;3.0;Hotels,Hotels & Travel,Event Planning & Services;1;;;;;;;;;
kM01C5Drkrbl7HiGNm9TTA;Stuttgart;-0.002723617605030682;Media Markt;14;2.5;Mobile Phones,Computers,Home & Garden,Electronics,Shopping,Appliances;1;1;;;;;;;;
Qsh4w5ZWIiAcyb12G3MZRA;Stuttgart;-0.0025940337224383916;Leonhardts;6;2.0;German,Restaurants;;;1;;;;;;;
J-cXUti5UGgZiCAaYmzeog;Stuttgart;-0.00216169476869866;Butlers;8;4.0;Home Decor,Fashion,Home & Garden,Accessories,Shopping;;1;;;;;;;;
19JztPPYLqLFlbxjUQn1Hw;Stuttgart;0.00017317118855515149;Herb Allgaier;4;5.0;Photographers,Event Planning & Services,Session Photography;1;;;;;;;;;
bMOWg5Y6q9Cal6gWcoWEWw;Stuttgart;-0.014439178626670011;Maredo;64;3.5;German,Bars,Nightlife,Steakhouses,Restaurants,Cocktail Bars;;;1;1;;;;;;
O8AtgiDbu8zfofuiuBukYA;Stuttgart;-0.0005619228363320222;Asia Bistro;4;4.0;Restaurants,Chinese;;;1;;;;;;;
a4bWT9eFj9kUydQbg1xdkA;Stuttgart;-0.007262587601649721;Indian Palace;40;3.5;Indian,Restaurants;;;1;;;;;;;
7LqZay-iQadatJHItUEWkg;Stuttgart;-0.0012970168612191958;Apotheke im Hauptbahnhof;3;4.0;Pharmacy,Health & Medical;1;;;;;;;;;
vB2xTmw9i1jWXrkKLkqeYg;Stuttgart;-0.00038875164777687067;Al Vecchio Mulino;7;3.5;Restaurants,Italian;;;1;;;;;;;
