_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
WUiDaFQRZ8wKYGLvmjFjAw;Charlotte;-0.0016840160143034334;China Buffet;76;3.5;Buffets,Restaurants,Sushi Bars,Chinese;;;1;;;;;;;
5q6Xh-UcJa78bp6dzyaE7w;Charlotte;-0.011068808549264507;Duck Donuts;373;4.5;Breakfast & Brunch,Food,Coffee & Tea,Donuts,Restaurants;;;1;;;;;;;
mtTxLi9CZNOsDqOTJH3pQw;Charlotte;-8.830348975702871e-05;Felicitea;4;3.0;Food,Coffee & Tea,Massage,Beauty & Spas;;1;1;;;;;;;
bA21m-qbgN_GNR6g-AlfYw;Charlotte;-0.0007018484738450817;Dynasty Buffett;30;3.5;Restaurants,Chinese;;;1;;;;;;;
xMP2oDrKFqyUrN0Uww85EQ;Charlotte;-0.00011621150493898897;Dockside Seafood Market;3;4.5;Seafood Markets,Food,Specialty Food;;1;1;;;;;;;
aLM-0HupwCE5r7bMIcQ2TQ;Charlotte;-7.747433662599264e-05;Septic Pumping Service;3;5.0;Septic Services,Home Services,Plumbing,Local Services;1;;;;;;;;;
nSD-uxCMb745bH3dxoko9Q;Charlotte;-0.0003982008362609992;Taco Bell;13;4.0;Tex-Mex,Mexican,Restaurants,Fast Food;;;1;;;;;;;
qts-sjm1sj3oiT_Rch1zhQ;Charlotte;-0.00023242300987797793;Men's Wearhouse;6;2.0;Fashion,Men's Clothing,Shopping,Plus Size Fashion,Formal Wear;;1;;;;;;;;
llE7OE0-4_LTS8rpGKOO-Q;Charlotte;-7.747433662599264e-05;University Dental Associates;5;4.5;Cosmetic Dentists,Dentists,Orthodontists,Health & Medical,General Dentistry;1;;;;;;;;;
JtBJ-UPbVjJvqzqkO-jnjA;Charlotte;-4.9566321444032375e-05;Champ's Sports;3;2.0;Shopping,Sporting Goods;;1;;;;;;;;
WZdHNL9F0VWPRGLf1GQcbA;Charlotte;-0.000729756489027042;Steak 'n Shake;28;2.5;Fast Food,Restaurants,Burgers,Breakfast & Brunch,American (New);;;1;;;;;;;
d4GBb0eVWVdfL5aJx3UCRg;Charlotte;-0.0005856369689060928;Casual Water;23;3.5;Arts & Entertainment,American (Traditional),Sushi Bars,Nightlife,Restaurants,Music Venues;;;1;1;;1;;;;
Mmh4w2g2bSAkdSAFd_MH_g;Charlotte;-0.001989333916596256;Red Bowl;77;3.0;Restaurants,Asian Fusion;;;1;;;;;;;
lZ9ReZiXX8p6fgEQk6gIGQ;Charlotte;-0.00015494867325198527;Rite Aid;4;2.0;Drugstores,Convenience Stores,Food,Shopping;1;1;;;;;;;;
78Gz9WWdiEJMBfQ1MFWUSg;Charlotte;-7.747433662599264e-05;360 Visuals;4;5.0;Photographers,Event Planning & Services,Session Photography,Professional Services,Video/Film Production;1;;;;;;;;;
aFmcd1VXT4f9gjLWreSQvA;Charlotte;-4.9566321444032375e-05;Cigarettes and More;3;4.5;Tobacco Shops,Convenience Stores,Food,Shopping;1;1;;;;;;;;
-w82J_sPNAGsTBHbfGrexA;Charlotte;-0.0003315556527660427;Dollar Tree;12;3.5;Shopping,Discount Store;;1;;;;;;;;
nR8wHqrrt8wsIdat47AJ5A;Charlotte;-0.0006522821524010494;Dolce Lusso;24;4.0;Hair Salons,Day Spas,Beauty & Spas;;1;;;;;;;;
ckq5AFmnoNxK8xtuRVtnsQ;Charlotte;-7.747433662599264e-05;Now It's A Party!;5;5.0;Party Equipment Rentals,Event Planning & Services;1;;;;;;;;;
K8NUJWxYXlRyNS4SzZYMrw;Charlotte;-0.0005252414943310242;Dunkin' Donuts;17;2.5;Coffee & Tea,Food,Event Planning & Services,Donuts,Caterers;1;;1;;;;;;;
DIrxaF627Na2e6vYNCn6yQ;Charlotte;6.249708919888139e-06;Charlotte Landscape and Patio;5;3.5;Masonry/Concrete,Home Services,Landscaping;1;;;;;;;;;
vpc6edTXooKZb_KD3p8-jA;Charlotte;-7.747433662599264e-05;Canine Castle;3;2.5;Pet Groomers,Pets,Pet Services,Pet Sitting;1;;;;;;;;;
f4mh1Y0rnvbJRfQ3jPkqzQ;Charlotte;-0.0016423696664880293;AMC Concord Mills 24;52;4.0;Cinema,Arts & Entertainment;;;;;;1;;;;
MP0K70FGLftGI5Rxmteskg;Charlotte;-4.9566321444032375e-05;Mattress Firm University;3;3.5;Home & Garden,Shopping,Mattresses;1;1;;;;;;;;
vS_smYJauSPV6FjEo7n5yg;Charlotte;-0.0011217076163681531;Walmart Supercenter;42;2.0;Drugstores,Discount Store,Fashion,Electronics,Grocery,Food,Mobile Phones,Shopping,Department Stores;1;1;;;;;;;;
I7HBBsdpx5hNS4o79S9zSQ;Charlotte;-1.0829153131036057e-05;Terminix;3;2.5;Local Services,Pest Control;1;;;;;;;;;
3bHx12bCQFr-BBUs3arJ-w;Charlotte;-0.0005468998005930965;Concord Nails Spa;27;4.5;Beauty & Spas,Eyelash Service,Waxing,Hair Removal,Nail Salons;;1;;;;;;;;
mhpeV-UzQL2LT5pQnyjquQ;Charlotte;-0.0002649104692710861;Birkdale Golf Club;12;3.0;Active Life,Golf;;;;;1;;;;;
M1AvDkm6oi0wAy4-l_xiJQ;Charlotte;-0.001327892875772911;Frazier Park;36;3.5;Active Life,Parks,Dog Parks;;;;;;;;;;
6zmP8-m2xhN2jzOBb01KFQ;Charlotte;-0.00027116017819097424;Pandora;7;3.0;Shopping,Jewelry;;1;;;;;;;;
0v984vlPQfb4VZWvBJSsfg;Charlotte;-0.0012749860249113981;Cosmos Cafe;59;3.0;Sushi Bars,Restaurants,Nightlife,Lounges,American (New),Bars;;;1;1;;;;;;
uDxrdpVzU3QAWYkwR-X5EA;Charlotte;-0.0005468998005930965;Quik Shoppe;23;3.0;Convenience Stores,Food;1;;;;;;;;;
O_UiTH7YjqTS1UTk-shFnA;Charlotte;-0.00015494867325198527;Real Food Charlotte;4;4.0;Restaurants,Vegetarian,Live/Raw Food;;;1;;;;;;;
9YiIVnH_QokhOCqho28CPg;Charlotte;-7.747433662599264e-05;McDonald's;5;1.5;Fast Food,Restaurants,Burgers;;;1;;;;;;;
wtazPNyIbsRMHmrpEYbqZA;Charlotte;-0.0007730731015511863;Golden Krust Caribbean Bakery & Grill;38;3.0;Food,Restaurants,Caribbean,Bakeries;;;1;;;;;;;
bKR99NjH1XIEihWC8M0ytQ;Charlotte;-0.00021534414782705373;Merry Maids;15;4.0;Home Services,Home Cleaning;1;;;;;;;;;
e517wQa4tdkNMzkVjgvkGg;Charlotte;-7.747433662599264e-05;Davi Nails;3;2.5;Nail Salons,Beauty & Spas;;1;;;;;;;;
DZ87I3-8RsOr6B8XL3RiYA;Charlotte;-7.747433662599264e-05;Southeast Oral & Maxillofacial Surgery Associates;3;3.5;Health & Medical,Dentists,General Dentistry,Doctors;1;;;;;;;;;
Jf6C_6IkLBCpSZTjQiC-Mg;Charlotte;-0.0007080981827649698;AT&T;21;2.5;Mobile Phones,Professional Services,Internet Service Providers,Home Services,Mobile Phone Accessories,Shopping;1;1;;;;;;;;
WtqzJcXEt5lc0hSeJ-bAJg;Charlotte;-0.0003577934032392627;Bob Evans;24;3.0;Bed & Breakfast,Breakfast & Brunch,Salad,American (Traditional),Hotels & Travel,Restaurants,Comfort Food;;;1;;;;;;;
om4t1hDJRQqTRS9VT7ADhA;Charlotte;-0.00014702869962335692;Q Tavern;27;3.0;Nightlife,Restaurants,Southern,Gastropubs,Bars,Pubs;;;1;1;;;;;;
UQA25zKrqI-eQjxvDskFjQ;Charlotte;8.372404554588077e-05;Perfect Fit Industries;4;1.0;Home & Garden,Shopping,Home Decor;;1;;;;;;;;
HkmT3UNSG8_xhdbT548PYg;Charlotte;-7.747433662599264e-05;7-Eleven;3;2.5;Food,Gas Stations,Automotive,Convenience Stores;1;;;;;;;;;
qesPXWJdHlRnB4Zz8iBNeQ;Charlotte;-0.0003811219742100751;Novant Health Huntersville Medical Center;21;2.0;Hospitals,Health & Medical;1;;;;;;;;;
33rUbyxBRbWeOsDv_PA1LQ;Charlotte;-1.0829153131036057e-05;ASG Security;3;1.5;Professional Services;1;;;;;;;;;
Ka3z0iudeviL2nEKZ4BeYg;Charlotte;-0.001465762686973972;Tijuana Flats;50;4.0;Mexican,Food,Restaurants,Tex-Mex;;;1;;;;;;;
5-4mAJZyjC7rZz_hEBT5Cg;Charlotte;-0.00011621150493898897;Zenith Gymnastics;3;4.0;Gymnastics,Active Life;;;;;1;;;;;
xA9EJAQF1Vr0K1P6Udr1UA;Charlotte;-0.00011621150493898897;Clements Automotive;3;3.5;Auto Repair,Automotive;1;;;;;;;;;
E7_qx909tNH3vEdzST5DSw;Charlotte;-3.873716831299632e-05;Phase Salon;3;5.0;Hair Salons,Makeup Artists,Hair Stylists,Beauty & Spas;;1;;;;;;;;
OIzj9gWbdUzWZo8Dssg5gQ;Charlotte;-1.0829153131036057e-05;Copperhead Island;3;3.5;Parks,Active Life;;;;;;;;;;
VJinZ0zOqsmNL5JYHR0ReQ;Charlotte;-0.00011621150493898897;Charlotte Trolley;3;3.5;Museums,Arts & Entertainment,Local Flavor;;;;;;;1;;;
k6gkV8-qPNKt0uxbEiTmkQ;Charlotte;-0.0003982008362609992;University Volvo;12;2.5;Auto Repair,Car Dealers,Automotive,Auto Parts & Supplies;1;;;;;;;;;
ZWFwUOPFy9QrgAALhz_V1w;Charlotte;-0.00023242300987797793;Sunnie Z's Salon;11;5.0;Hair Stylists,Hair Salons,Beauty & Spas;;1;;;;;;;;
d5sU8KYPv426hwrTjWiI9g;Charlotte;-0.00015494867325198527;Bi-Lo;4;4.0;Drugstores,Grocery,Shopping,Food;1;1;;;;;;;;
fDF5JNdud7Ga9BKycgsjTQ;Charlotte;-0.00012704065807002502;PAINT DEPOT;5;4.0;Paint Stores,Hardware Stores,Shopping,Home & Garden;;1;;;;;;;;
LE690XZV6vKEaSmfbFhTUQ;Charlotte;1.7078862050924203e-05;GroveStars Moving;3;5.0;Home Services,Movers;1;;;;;;;;;
mR8ig03ARowcVELNEeQXFw;Charlotte;-3.873716831299632e-05;Carolina Rent A Car;3;3.5;Hotels & Travel,Car Rental,Truck Rental,Car Dealers,Automotive;1;;;;;;;;;
8-ymYx-T2TGZ8n2p3ct-9w;Charlotte;-0.00027116017819097424;Mecklenburg County Market;7;4.5;Food,Farmers Market;;1;;;;;;;;
IDW4QFw-fN_wk81G9OV-Mg;Charlotte;-0.0023504678492529993;Nothing But Noodles;75;4.0;Asian Fusion,Chinese,American (Traditional),Noodles,Italian,Fast Food,Salad,Food,Gluten-Free,Desserts,Restaurants;;;1;;;;;;;
Q_RpxG-YEMOk_yniWZfHCA;Charlotte;-4.9566321444032375e-05;Bojangles' Famous Chicken 'n Biscuits;3;3.0;Fast Food,Chicken Wings,Restaurants;;;1;;;;;;;
TgDeUb2hCaSWm8mcEZ1I3g;Charlotte;-7.747433662599264e-05;Advance Auto Parts;3;3.5;Auto Parts & Supplies,Automotive;1;;;;;;;;;
YIkICY9RC4tMuMux_cwGjw;Charlotte;-0.00011621150493898897;Chico's;3;1.5;Fashion,Women's Clothing,Shopping;;1;;;;;;;;
fnXC8u-uVbekWQcugFvt-g;Charlotte;-4.9566321444032375e-05;Gerard W. McNaught, LLC;4;2.0;Real Estate,Professional Services,Real Estate Law,Lawyers,Home Services;1;;;;;;;;;
Km0sT7E_dc2U1BkyRoy1xA;Charlotte;-0.003844138551408931;Akahana - Asian Bistro, Bar & Sushi;122;3.0;Chinese,Restaurants,Japanese,Asian Fusion;;;1;;;;;;;
cXX09TeO-mPc1Nww_rk8_Q;Charlotte;-0.0009405211926429478;Cinemark Movies 10;28;4.0;Cinema,Arts & Entertainment;;;;;;1;;;;
_csgqOCUWhaS4KAwm9Rcag;Charlotte;-0.0013108140137219869;Chick-fil-A;46;2.5;Restaurants,Fast Food,Caterers,Event Planning & Services;1;;1;;;;;;;
h5ihGbkb8127_lk9iNnV4Q;Charlotte;-0.0004261088514429595;Arby's;11;3.5;Fast Food,Restaurants,Sandwiches,Burgers;;;1;;;;;;;
DfvNArMYj0Jmw68GOCphFg;Charlotte;6.249708919888139e-06;Aim 2 Please Moving;7;3.0;Movers,Home Services;1;;;;;;;;;
-WNHQxsBfE3gRgIdW2vwsQ;Charlotte;-0.00028198933132201026;Dilworth Coffee House;12;4.0;Food,Bakeries,Coffee & Tea;;;1;;;;;;;
ERu5CuuGqt072ZViwbsCsg;Charlotte;-8.830348975702871e-05;Domenico's Pizza & Pasta To Go;4;4.5;Caterers,Event Planning & Services,Pizza,Restaurants;1;;1;;;;;;;
MTsJ7fdfUKWJoGWWmNG79Q;Charlotte;-8.830348975702871e-05;MaidPro;5;4.5;Personal Assistants,Home Cleaning,Home Services,Contractors,Professional Services;1;;;;;;;;;
NgU3L6EE2XVgSO7a5xJ8SA;Charlotte;-0.00021534414782705373;McDonalds;9;2.0;Restaurants,Fast Food,Burgers;;;1;;;;;;;
zLRiLXCQAZNeDxy2VLhcaA;Charlotte;-7.747433662599264e-05;Amy's Hallmark Shop;3;3.0;Event Planning & Services,Gift Shops,Arts & Crafts,Cards & Stationery,Shopping,Flowers & Gifts;1;1;;;;;;;;
EBywsNAway7Ftne0wAm0Tw;Charlotte;-0.0004261088514429595;United States Post Office;11;3.0;Public Services & Government,Post Offices;1;;;;;;;;;
z79chiQq5PWApCURaJxA3w;Charlotte;0.00044652824291136416;CoCoCoHome;16;3.0;Shopping,Furniture Stores,Home & Garden;;1;;;;;;;;
mcMNaDARo6TXEnwm94xBOQ;Charlotte;-0.0007468353510779661;Junior League Wearhouse;21;3.5;Used,Vintage & Consignment,Shopping,Thrift Stores,Fashion;;1;;;;;;;;
LdA9FSWSIqj-6_fQw1mLdA;Charlotte;-0.0010567326975819368;MTB Mechanical;45;4.5;Heating & Air Conditioning/HVAC,Contractors,Local Services,Home Services;1;;;;;;;;;
cbJRBViDCVCFC7SOPvV6Tg;Charlotte;-0.00011621150493898897;Loc-Doc Security;3;2.0;Local Services,Door Sales/Installation,Professional Services,Home Services,Security Services,Keys & Locksmiths,Security Systems;1;;;;;;;;;
3vkP6t_kKN3JT8MMUaBVEA;Charlotte;-0.005490656312193036;Original Pancake House;226;4.0;Breakfast & Brunch,Kosher,Restaurants,American (Traditional),Creperies;;;1;;;;;;;
4OCHor3NL5FymD4Q57yB_w;Charlotte;-0.00015494867325198527;Bath & Body Works;6;3.0;Home Decor,Cosmetics & Beauty Supply,Shopping,Beauty & Spas,Skin Care,Home & Garden;;1;;;;;;;;
lTidZpUU1ikHfoKctJCanw;Charlotte;5.581603036392052e-05;Reflections Photography;3;5.0;Photographers,Videographers,Session Photography,Event Planning & Services,Event Photography;1;;;;;;;;;
9mYuWEqfwmfQh6qvhV8oPg;Charlotte;-8.830348975702871e-05;Art Hole Noda;4;4.5;Art Galleries,Shopping,Arts & Entertainment;;1;;;;;1;;;
n2WtavwwYZyOr0ImiImquQ;Charlotte;-0.0002928184844530464;Jack in the Box;11;2.5;Fast Food,Restaurants;;;1;;;;;;;
fOKeVUHC7nb6c8G5sILdHQ;Charlotte;-0.0030306580168360086;Tony's Pizza;99;4.5;Sandwiches,Italian,Restaurants,Pizza;;;1;;;;;;;
aV4lmp3mQHhi6eykm2VOBg;Charlotte;-4.331661252414423e-05;Gracie Barra - Charlotte;13;5.0;Gyms,Martial Arts,Trainers,Active Life,Fitness & Instruction;;1;;;1;;;;;
8F1mm36QXYRph9_vjBlTuw;Charlotte;-0.00020451499469601768;Wing Haven Gardens & Bird Sanctuary;8;4.0;Parks,Active Life,Shopping,Arts & Entertainment,Home & Garden,Nurseries & Gardening,Landmarks & Historical Buildings,Botanical Gardens,Museums,Public Services & Government;1;1;;;;;1;;1;
fycIi0QxogW2yNmcNu1C1A;Charlotte;-0.00027116017819097424;Juanita's Bakery;8;4.5;Bakeries,Food;;;1;;;;;;;
1nntUMCGRPvqr2le42HUIw;Charlotte;-0.00020451499469601768;Cottman Transmission and Total Auto Care;9;3.5;Transmission Repair,Oil Change Stations,Automotive,Auto Repair;1;;;;;;;;;
K2H_d8GoJDfTqgYVPK8gdQ;Charlotte;-0.00010996179601910083;My Nail Spa;10;2.5;Beauty & Spas,Nail Salons;;1;;;;;;;;
EX60HoNJRs3ALidmEGDgWA;Charlotte;-0.0007343359332381899;Jimmy John's;33;4.0;Delis,Sandwiches,Restaurants;;;1;;;;;;;
Cn7LdD5-vewWHm7NWVqMKw;Charlotte;1.7078862050924203e-05;Greasy Axle;5;2.0;Oil Change Stations,Auto Repair,Automotive;1;;;;;;;;;
2INywT8Bxcb-El-6x3IAyA;Charlotte;-0.0011325367694991892;Waterbean Coffee;49;4.5;Coffee & Tea,Beer,Wine & Spirits,Food;;;1;1;;;;;;
qBZGW8GM7mPuYxQ5lhl_eA;Charlotte;-0.0005252414943310242;Tropical Smoothie Cafe;20;4.0;Juice Bars & Smoothies,Food,Restaurants,Cafes,Fast Food,Sandwiches;;;1;;;;;;;
9Q5cvskhn2SXWUx62qZaEA;Charlotte;-0.0015648953298620367;Queen City Q;58;3.5;Restaurants,American (Traditional),Barbeque;;;1;;;;;;;
Fkq9XANE0HwxkOYRlo0VMA;Charlotte;-0.0003486345148169669;McClintock Heating & Cooling;9;3.5;Heating & Air Conditioning/HVAC,Contractors,Home Services;1;;;;;;;;;
lHG_CQdUR0xQnrivvYqssA;Charlotte;-4.9566321444032375e-05;Closets by Design;3;2.5;Home Organization,Interior Design,Home Services,Cabinetry;1;;;;;;;;;
eErUMgKs34zV54cuL6gR1w;Charlotte;-1.0829153131036057e-05;Juelerye;3;5.0;Shopping,Jewelry;;1;;;;;;;;
ofTjkad-MksyUyQ4IDNazQ;Charlotte;-0.0011000493101060809;Bruster's Real Ice Cream;39;3.5;Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Desserts,Food;;;1;;;;;;;
WqABLh9Um6_6G3Uwkuj3qw;Charlotte;-0.0002928184844530464;Crossroads Ford of Indian Trail;13;2.0;Auto Parts & Supplies,Car Dealers,Auto Repair,Automotive;1;;;;;;;;;
CwRPGB3WzV3IE4IukRFI2g;Charlotte;-0.0003207264996350066;Pizza Hut;11;2.0;Pizza,Chicken Wings,Italian,Restaurants;;;1;;;;;;;
pOfQ5CnE8YxZeQNvf7WdkQ;Charlotte;-0.0006243741372190891;Cold Stone Creamery;25;3.0;Ice Cream & Frozen Yogurt,Food;;;1;;;;;;;
M-AvKB7yDY_3BpqsP_bHZQ;Charlotte;-0.00023242300987797793;Puckett's Farm Equipment;7;3.5;Bars,Farming Equipment,Music Venues,Nightlife,Shopping,Arts & Entertainment;1;1;;1;;1;;;;
mCKquKkizL5LSX7ayupF2w;Charlotte;-0.0004261088514429595;Maid Brigade of Charlotte;12;3.0;Home Services,Home Cleaning;1;;;;;;;;;
UsoHlPMkRVtl4s2qjYoxSA;Charlotte;-0.00011621150493898897;Maya Tan;3;3.5;Beauty & Spas,Tanning;;1;;;;;;;;
Xgz7-7iXNqJj_ulKB3UnzA;Charlotte;-0.00016577782638302135;Abbeydale;7;5.0;Shopping,Fashion,Men's Clothing;;1;;;;;;;;
2hs0mJyuqjwDzcZ_qT9oZg;Charlotte;-6.0395474575068446e-05;Valvoline Instant Oil Change;5;4.0;Oil Change Stations,Automotive,Auto Repair;1;;;;;;;;;
irx72bUk68BCHmKN9ZYHCA;Charlotte;-0.001709014849982986;Dolce Vita Wine Bar;53;4.0;Wine Bars,Cocktail Bars,Beer,Wine & Spirits,Pizza,Nightlife,Food,Restaurants,Bars;;;1;1;;;;;;
fBfi9TH1f91MRIyvPoL-hA;Charlotte;-0.00027116017819097424;Harris Teeter;7;3.5;Flowers & Gifts,Grocery,Drugstores,Shopping,Food;1;1;;;;;;;;
ObcMSGc1uotvpnwydoStIg;Charlotte;-0.004855884371757984;Earl's Grocery;152;4.5;Caterers,Restaurants,Grocery,Event Planning & Services,Beer,Wine & Spirits,Food,Specialty Food,Food Trucks,Convenience Stores,Breakfast & Brunch,Sandwiches;1;;1;1;;;;;;
-vP9rja8YzbRRTX5C1K3dQ;Charlotte;-0.00023242300987797793;Tacos La Hidalguense;6;4.0;Mexican,Restaurants,Food,Food Trucks;;;1;;;;;;;
ZP0WjPxvJxT2YxW5O_QlSg;Charlotte;-0.00016577782638302135;Pine Island Country Club;6;4.5;Arts & Entertainment,Sports Clubs,Active Life,Golf,Country Clubs;;;;1;1;;;;;
RF2ufigv1wgpRFylvhREzA;Charlotte;-0.00023242300987797793;Hart Witzen;6;4.0;Art Galleries,Home Services,Event Planning & Services,Arts & Entertainment,Venues & Event Spaces,Art Space Rentals,Real Estate,Shopping;1;1;;;;1;1;;;
qH9yU2LWRn8W29WF0tkeYA;Charlotte;-8.830348975702871e-05;Auto Selection of Charlotte;4;2.0;Automotive,Car Dealers;1;;;;;;;;;
J3-aXlcSCkONb_ccRpWE2g;Charlotte;-9.15888842229585e-06;Fairfield Inn Charlotte Gastonia;16;3.0;Hotels & Travel,Event Planning & Services,Hotels;1;;;;;;;;;
nM-MtuDPVKbe2I5kghLY_A;Charlotte;-0.0006197946930079411;Hh Gregg Appliances and Electronics;16;2.5;Shopping,Electronics;1;1;;;;;;;;
S9kfL9bFU1ACksS9kRrjpA;Charlotte;-0.00015494867325198527;Waterford Hills Apartments;6;2.0;Real Estate,Apartments,Home Services;1;;;;;;;;;
L6_GCYFCDhrhM6c_pUqbHg;Charlotte;-0.00012704065807002502;Planet Mitsubishi;6;3.0;Car Dealers,Auto Repair,Auto Parts & Supplies,Automotive,Financial Services;1;;;;;;;;;
xlUoy-OVO-EgZzfiHJk1Hg;Charlotte;-0.00028198933132201026;Wendy's;12;2.0;Restaurants,Fast Food,Burgers;;;1;;;;;;;
akPyWKARJ_-ZmnVBgpLyRw;Charlotte;-0.001669846331754917;Old Stone Steakhouse;101;3.5;Restaurants,Steakhouses;;;1;;;;;;;
hZDIDUooZY85uFywTllgFQ;Charlotte;-0.00016577782638302135;Larry Jay Mitsubishi;6;2.5;Used Car Dealers,Auto Repair,Automotive,Car Dealers;1;;;;;;;;;
n5wZxYrle8ROuK-Saq-yyw;Charlotte;-0.00294235452707898;Luisa's Brick Oven;93;4.0;Pizza,Restaurants;;;1;;;;;;;
kl2kDp5-OzXTZUy9a9Gz-g;Charlotte;-4.9566321444032375e-05;NICHE MKT;3;3.0;Newspapers & Magazines,Shopping,Men's Clothing,Books,Mags,Music & Video,Fashion;1;1;;;;;;;;
vwED08pmUlJQkJi7npKFJQ;Charlotte;-0.0003207264996350066;American Wash Systems;13;4.0;Car Wash,Automotive;1;;;;;;;;;
EijCyFJYqszy04Wgbk0Nfw;Charlotte;-0.00028198933132201026;McClure Collision Center;15;5.0;Auto Repair,Automotive,Body Shops;1;1;;;;;;;;
QIcXq4Z3_2lvg9rmmoGF-A;Charlotte;-0.0011804328262344814;Ruby Tuesday;62;2.5;American (Traditional),Nightlife,Restaurants,Burgers,Bars,American (New);;;1;1;;;;;;
vIEDWhSPO8AZMBsPsICucA;Charlotte;-3.873716831299632e-05;Copus 1 Indian Trail Apartments;3;2.5;Apartments,Real Estate,Home Services;1;;;;;;;;;
3e5LbQVdB2V6v2gkhzqaAQ;Charlotte;-0.0001936858415649816;China Gourmet;6;2.5;Chinese,Restaurants;;;1;;;;;;;
wEhtqcfrhVbg4--3DNUSZw;Charlotte;-0.0022667438037071185;Buffalo Wild Wings;81;2.5;Chicken Wings,Restaurants,Sports Bars,Beer,Wine & Spirits,Food,Fast Food,Nightlife,Bars,American (Traditional);;;1;1;;;;;;
WTFDOzWP0DYzRDIjzEXwBw;Charlotte;-0.00024325216300901398;Firestone Complete Auto Care;9;4.0;Oil Change Stations,Auto Parts & Supplies,Tires,Automotive,Auto Repair;1;;;;;;;;;
88RyGMiwYg-yIDWdT0jbsA;Charlotte;-3.873716831299632e-05;Fitness Together;3;5.0;Gyms,Active Life,Fitness & Instruction,Trainers;;1;;;1;;;;;
2Uhulxv6at2RXPg-ytYRdg;Charlotte;-0.0003594636679480029;Chile Verde;12;4.0;Mexican,Restaurants;;;1;;;;;;;
ruiI0UH3oXrekeyelB1yVg;Charlotte;-0.00015494867325198527;Bi-Lo;4;2.5;Grocery,Food,Shopping,Drugstores;1;1;;;;;;;;
hWK2yx9mFbr7Ix-78Ki8rg;Charlotte;-0.0003207264996350066;Tullock Automotive;14;4.5;Automotive,Auto Repair;1;;;;;;;;;
Y84fM25GsIWfS7E0dMIKDQ;Charlotte;-0.0016856862790121737;Cedar Street Tavern;62;3.5;Bars,Restaurants,American (Traditional),Nightlife,Arts & Entertainment;;;1;1;;;;;;
EKeoVnk8s-vPjr-aO5sdZg;Charlotte;-7.747433662599264e-05;Uptown Catering Company;3;5.0;Event Planning & Services,Caterers,Wedding Planning;1;;;;;;;;;
YusEQe7E7UakN21E1EKFzQ;Charlotte;-1.0829153131036057e-05;The Suffolk Punch;3;4.0;Food,Coffee & Tea,Wine Bars,Nightlife,Beer Bar,Bars;;;1;1;;;;;;
z8ELN66GLF1M7vhfx3BdhA;Charlotte;-1.0829153131036057e-05;Queen City Health Center;3;5.0;Health & Medical,Doctors,Weight Loss Centers,Pediatricians,Chiropractors;1;;;;;;;;;
