_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
vMkEiN96N2sv_Wla9xFsNQ;Edinburgh;-0.0013999066728884741;The Deli;3;4.5;Delis,Restaurants;;;1;;;;;;;
dgStCncJmIUd5BA8eYAsSQ;Edinburgh;-0.0010508056081302267;Caffe Piccolo;5;3.0;Cafes,Restaurants;;;1;;;;;;;
TXuhhudKvAb3JIYD_wELhg;Edinburgh;-0.005136493547779889;La Garrigue;26;4.0;French,Restaurants,Wine Bars,Nightlife,Bars;;;1;1;;;;;;
yOGBiKBzNHF2MFH3VpMBgA;Edinburgh;0.0008727526618956188;Holiday Inn Express Hotel Edinburgh-Royal Mile;5;4.0;Venues & Event Spaces,Event Planning & Services,Hotels & Travel,Hotels;1;;;;;1;;;;
mGp_u4o32WwqejkGbcZByA;Edinburgh;-0.004199720018665422;Hong;9;3.5;Fast Food,Restaurants;;;1;;;;;;;
SR1BH_NISdlVi3jvLnxRxA;Edinburgh;-0.0013999066728884741;Gracemount Leisure Centre;4;4.0;Recreation Centers,Active Life,Leisure Centers;;;;;;1;;;;
xlHRYejgZj-iTm-QPhc8zQ;Edinburgh;-0.008812561969307941;The Ship on the Shore;38;4.0;Restaurants,Seafood;;;1;;;;;;;
9oxLjmNV2ju26hfltxxEFw;Edinburgh;-0.0013999066728884741;Blockbuster;3;4.0;Shopping,Books,Mags,Music & Video,Videos & Video Game Rental;;1;;;;;;;;
P_8hs6FRRn8IVBg5G6c0rg;Edinburgh;-0.006532897806812879;Silver Bowl;16;4.0;Thai,Chinese,Restaurants,Fast Food;;;1;;;;;;;
naaSy_C5ZCVXH-3n9ruWcw;Edinburgh;-0.0018665422305179655;Sing Thai;4;4.0;Restaurants,Thai;;;1;;;;;;;
oT6cnr7fwKiR2NVmLZbPZw;Edinburgh;-0.000758720582879859;Cheynes;3;2.5;Hair Salons,Beauty & Spas;;1;;;;;;;;
QsZrEMCRle5WFtvGjExTtw;Edinburgh;-0.008752043515944576;Piecebox;29;4.0;Bakeries,Food,Coffee & Tea;;;1;;;;;;;
Mpys1ICciY4D43ixsn9eKw;Edinburgh;-0.0028638342129957963;Garfunkels Restaurants;25;3.0;Restaurants,Food,Coffee & Tea,American (Traditional);;;1;;;;;;;
zTNnFVEfvsNaC-qkHSZVRA;Edinburgh;-0.005425076159174772;Watch;13;4.0;Jewelry,Watches,Shopping;;1;;;;;;;;
ZAtQuOEo4AasiyMFcKRP0w;Edinburgh;-0.0018665422305179655;W King & Son;4;4.0;Drugstores,Shopping;;1;;;;;;;;
ppcADA5GMC-nf-aj9EPQwg;Edinburgh;-0.0018665422305179655;ShakeAway;4;4.0;Ice Cream & Frozen Yogurt,Food,Milkshake Bars;;;1;;;;;;;
cVK9bOqFTTLopIajn7Jeig;Edinburgh;-0.003676068421528051;Burr & Co;12;3.5;Coffee & Tea,Food;;;1;;;;;;;
h_LI0mOEM5bhRU8wlIZO1A;Edinburgh;-0.0013999066728884741;Carlos;4;4.0;Restaurants,Fish & Chips;;;1;;;;;;;
ORHqao-1RLe987HcPE9KTg;Edinburgh;-0.000758720582879859;Ruchi Tandoori Takeaway;5;4.5;Restaurants,Fast Food,Indian;;;1;;;;;;;
yv8m3r2v3xQtDCYnwJa99Q;Edinburgh;-0.010444035214083418;Nando's;34;4.0;Fast Food,Portuguese,Chicken Wings,Restaurants;;;1;;;;;;;
4UIsN3GpiPsL5vZxUMKsHg;Edinburgh;-0.00017805294623460775;Laura's Kitchen;14;4.5;Coffee & Tea,Event Planning & Services,Caterers,Restaurants,Food,Cafes,Breakfast & Brunch;1;;1;;;;;;;
nufnlBHEukhwqRA4LD-Q3A;Edinburgh;-0.0032664489034064394;Summerhall Kitchen;7;2.5;Restaurants,Chinese,Fast Food;;;1;;;;;;;
xl_3ytJx6xI4Pge6cIxq2Q;Edinburgh;-0.0027998133457769483;Leith Depot;6;4.5;Music Venues,Nightlife,Arts & Entertainment,Bars;;;;1;;1;;;;
Ye8uGq1K2ADPltIe7xUd0Q;Edinburgh;-0.002276161748639577;The Riparian Rooms;9;4.0;Restaurants,Cocktail Bars,Bars,Nightlife,Scottish;;;1;1;;;;;;
ll3ATota5bmCkO6OytTBSw;Edinburgh;-0.0027998133457769483;French Connection;6;3.5;Fashion,Shopping;;1;;;;;;;;
OKqTQXSIKXduR7mUgXQkWA;Edinburgh;0.0005236515971373713;Nok's Kitchen;3;4.5;Restaurants,Thai;;;1;;;;;;;
YibFraUOKh4gnepR5YMmww;Edinburgh;-0.002158627255768333;Auld Jocks Pie Shoppe;6;3.5;British,Bakeries,Food,Restaurants;;;1;;;;;;;
QCH8Lk9uC4_rkqA2ls2y4w;Edinburgh;-0.0032699513172619234;The Bailie;20;4.0;Restaurants,Gastropubs;;;1;;;;;;;
XhJssyzGdPqZdIaqfpyozw;Edinburgh;-0.0010508056081302267;Tesco Express;5;3.0;Convenience Stores,Shopping,Food;1;1;;;;;;;;
oAtuji8dWBvUG7MHxL0BlA;Edinburgh;-0.002158627255768333;London Street Grocery;7;4.0;Books,Mags,Music & Video,Food,Grocery,Newspapers & Magazines,Shopping,Specialty Food;1;1;1;;;;;;;
GIu0zxFqX4vvPVxay_T0Xw;Edinburgh;-0.0027998133457769483;Palenque;7;3.0;Accessories,Fashion,Shopping,Jewelry;;1;;;;;;;;
GB_rXiItF20HcMrvwS_6Yg;Edinburgh;-0.018437358147148135;Museum Of Childhood;56;4.0;Local Flavor,Museums,Shopping,Art Galleries,Arts & Entertainment;;1;;;;;1;;;
8s3b-Xa51iT1U21SjrVpeQ;Edinburgh;-0.002158627255768333;Cucina L C;6;4.5;Food,Coffee & Tea;;;1;;;;;;;
0_jLX4hS_GKJ-4R7JYmxxg;Edinburgh;-0.0017024989397052938;Milk;41;4.0;Sandwiches,Food,Vegetarian,British,Coffee & Tea,Restaurants,Cafes,Breakfast & Brunch;;;1;;;;;;;
L-Tw3KdGvDfXnw080SV4Kg;Edinburgh;-0.0032664489034064394;Rosie Brown;7;4.5;Jewelry,Shopping;;1;;;;;;;;
8kLF0uiDIwVZMOj2JmoA8A;Edinburgh;-0.0018095261910100855;La Rusticana;9;4.0;Italian,Restaurants;;;1;;;;;;;
yQjjVhYbNfWhjE2QMVVosQ;Edinburgh;-0.010091431735469687;La Barantine;24;5.0;Food,Coffee & Tea,Bakeries;;;1;;;;;;;
pJ1Zb0UMlXEMOvcwrtZp_Q;Edinburgh;-0.0009332711152589828;Man With A Van Edinburgh;4;4.0;Local Services,Junk Removal & Hauling,Couriers & Delivery Services,Movers,Home Services;1;;;;;;;;;
Ic5tD2Cdx2mHawnysQ6HbQ;Edinburgh;-0.0013999066728884741;Meadowbank Dental Practice;5;3.0;Health & Medical,Dentists;1;;;;;;;;;
k2-s0OYmTb0T3IEj8P4HLQ;Edinburgh;-0.00822488950495172;GHQ;20;3.5;Bars,Nightlife,Dance Clubs,Gay Bars;;;;1;;;;;;
iNEFgUF3ynOzllkx2aBUYQ;Edinburgh;-0.0023331777881474567;Salvation Army;5;4.0;Fashion,Thrift Stores,Local Services,Shopping,Community Service/Non-Profit,Used,Vintage & Consignment;1;1;;;;;;;;
XYYbv7Iil0TpQfCS73RkHQ;Edinburgh;-0.0009332711152589828;Gorgie Road Dental Practice;3;3.5;Dentists,Health & Medical;1;;;;;;;;;
_I6Le3AZKRM_BRJQLs-M0A;Edinburgh;-0.0013999066728884741;China Palace;3;3.0;Restaurants,Chinese;;;1;;;;;;;
v35iiJ4TtkvPVYKLiVZDRA;Edinburgh;-0.006066262249183388;Swish;13;4.0;Women's Clothing,Men's Clothing,Accessories,Shopping,Children's Clothing,Fashion;;1;;;;;;;;
v-KvubzFZ0bPV-lH-__0Hg;Edinburgh;-0.004260238472028786;The People's Story Museum;16;4.0;Museums,Arts & Entertainment;;;;;;;1;;;
S_OEI7QCd3ouhqLoBNVhuA;Edinburgh;-0.0013999066728884741;Kudos;3;4.5;Shopping,Fashion,Women's Clothing;;1;;;;;;;;
E7s0QreUJ2H9r0Ls1yDeiQ;Edinburgh;-0.01956269186406366;David Bann;117;4.0;Vegetarian,Vegan,Restaurants;;;1;;;;;;;
kBZQR7ybkYfY1xLj5oIFCg;Edinburgh;-0.00011753449287124385;CODE Hostel;3;4.5;Hotels & Travel,Hostels;;;;;;;;;;
hWpHSSGx4oxxtiJuDEioFw;Edinburgh;-0.007352136843056102;Pomegranate Restaurant;24;4.0;Middle Eastern,Restaurants;;;1;;;;;;;
7f7IMF69WwhK-2rZhYVf6w;Edinburgh;-0.0009332711152589828;Twice As Nice;3;3.0;Fashion,Women's Clothing,Shopping;;1;;;;;;;;
RDoFR5RNN9F8KFdGmgjqlA;Edinburgh;-0.0016349756586309617;Frenchy's;10;4.5;Beauty & Spas,Skin Care,Hair Removal,Hair Salons,Massage,Nail Salons;;1;;;;;;;;
5z5on8hPpFy16-thxyWUgQ;Edinburgh;-0.0008762550757511028;Edinburgh Bakehouse;7;5.0;Bakeries,Food;;;1;;;;;;;
5Not_cQNi12v0Aw3ROxCng;Edinburgh;-0.0012253561405093504;Wasps;4;4.0;Arts & Entertainment,Shopping,Art Galleries;;1;;;;;1;;;
O_DugEeIsuQ0rrDt2aLeRw;Edinburgh;-0.004025169486286298;Flip!;11;4.0;Juice Bars & Smoothies,Restaurants,Food,Sandwiches;;;1;;;;;;;
xMz4bKlIYfrIIzlDhh4zYA;Edinburgh;-0.0013999066728884741;BHS;3;4.5;Home & Garden,Fashion,Shopping,Department Stores;;1;;;;;;;;
fGnY0IjEK_KgWlh1-bSE-w;Edinburgh;-0.0023331777881474567;Laing Edinburgh;5;4.5;Fashion,Watches,Jewelry,Accessories,Watch Repair,Local Services,Shopping;;1;;;;;;;;
qu840hf1-I08p3Lcvdycyw;Edinburgh;-0.0018665422305179655;Subway;4;3.5;Sandwiches,Fast Food,Restaurants;;;1;;;;;;;
xFJH95NMiHIFzkJEizWTQw;Edinburgh;-0.006066262249183388;Cuckoo's Bakery;13;4.5;Food,Coffee & Tea,Bakeries,Cupcakes,Tea Rooms;;;1;;;;;;;
nJGbdTRVBm2VHsLS_aXZtg;Edinburgh;-0.0030918983710273157;Edinburgh Castle Gift Shop;9;2.5;Flowers & Gifts,Shopping;;1;;;;;;;;
CN3jnsCf2p1TLiyqtLx05w;Edinburgh;-0.0027998133457769483;Toddle In;6;4.0;Chocolatiers & Shops,Specialty Food,Candy Stores,Food,Coffee & Tea;;1;1;;;;;;;
FQykWZpxhGbhBbigbXakBA;Edinburgh;-0.0018665422305179655;Scotmid Co-operative;4;3.5;Grocery,Food,Beer,Wine & Spirits;1;;;1;;;;;;
CMXnyYZGgArMNV5PTJge8Q;Edinburgh;-0.0027998133457769483;Cancom;6;2.5;Shopping,Computers;1;1;;;;;;;;
NHucZLFgAhjlKKAKGd8R6g;Edinburgh;-0.007469671335927346;Union of Genius;28;4.5;Food,Soup,Restaurants,Coffee & Tea;;;1;;;;;;;
NJdvZdFmr9oBmIvxjTl_gQ;Edinburgh;-0.006066262249183388;The Out of the Blue Drill Hall;13;4.0;Art Space Rentals,Shopping,Local Services,Performing Arts,Music Venues,Home Services,Event Planning & Services,Art Galleries,Community Service/Non-Profit,Venues & Event Spaces,Arts & Entertainment,Nightlife,Real Estate;1;1;;1;;1;1;;;
I4QQ_cHou2WHA7Ja4sNimQ;Edinburgh;-0.0018665422305179655;Cotswold Outdoor;4;4.0;Women's Clothing,Shopping,Fashion,Shoe Stores,Sporting Goods,Outdoor Gear;;1;;;;;;;;
iy-s39-qGxYteozM-25s3w;Edinburgh;-0.0018665422305179655;Hung Fung;5;3.5;Restaurants,Fast Food;;;1;;;;;;;
6sPzXmcj7dCe6ciTV1bd0Q;Edinburgh;-0.0032664489034064394;Medusa;7;5.0;Hair Salons,Nail Salons,Skin Care,Beauty & Spas;;1;;;;;;;;
HArqfK3tJo8QikHBQn9-kA;Edinburgh;-0.0009332711152589828;Jack's Grooming;6;4.0;Pet Services,Pets,Pet Groomers;1;;;;;;;;;
XCnjSU16OSqAhPHm03a3tQ;Edinburgh;-0.0018665422305179655;Kavelle;4;3.0;Wedding Planning,Event Planning & Services;1;;;;;;;;;
LH5OLoyurN5e9HfGMbzk_w;Edinburgh;-0.0012253561405093504;St Columba's Hospice;4;4.0;Thrift Stores,Shopping;;1;;;;;;;;
cO1CnPwBXL0s3vZSZanY7w;Edinburgh;-0.006066262249183388;Royal Commonwealth Pool & Sauna;14;3.5;Saunas,Health & Medical,Active Life,Swimming Pools;1;1;;;1;;;;;
lH-S8MHH-BS7UzaOGj7BdQ;Edinburgh;-0.0012253561405093504;Frankie & Benny's;5;2.0;Italian,Restaurants;;;1;;;;;;;
nZfy_mBQ5hD4CJgPoyo9bg;Edinburgh;-0.0018665422305179655;Dionika;4;3.5;Restaurants,Tapas/Small Plates,Spanish,Basque;;;1;;;;;;;
GNmUix03Fjar38DJWz_vsg;Edinburgh;-0.0027998133457769483;Kenji Sushi;6;5.0;Japanese,Restaurants,Sushi Bars;;;1;;;;;;;
S9Ww82qYxi8agdSAVWF8YA;Edinburgh;-0.0035585339286568073;Positano;10;4.5;Italian,Restaurants;;;1;;;;;;;
2fJVAT48V_eBf-vTjEOK_g;Edinburgh;-0.004609339536787034;Marks & Spencer;14;4.0;Food,Sandwiches,Restaurants,Grocery;1;;1;;;;;;;
CBKmtdGCCbQxB6lnVnDGcw;Edinburgh;-0.014116601221755985;Stockbridge Market;33;4.0;Farmers Market,Food;;1;;;;;;;;
eiwjBnp1LzDFeCYQ5L693Q;Edinburgh;-0.000758720582879859;Nightcap;3;3.5;Nightlife,Bars;;;;1;;;;;;
DowZ5QYOoY8OWS_DJKk3wQ;Edinburgh;-0.013065795613625758;The Blind Poet;28;4.0;Bars,Pubs,Nightlife;;;;1;;;;;;
N4y5wl9kukE0Q87rDXy4eg;Edinburgh;-0.0025682467738899445;Asti;12;4.5;Italian,Restaurants;;;1;;;;;;;
-gIN7wWtuVY-fnl4U5ap8w;Edinburgh;-0.00040961951812161143;Tony Singh's Road Trip;5;3.5;Restaurants,British;;;1;;;;;;;
tm9Ar34xIwBDc_we62_Sug;Edinburgh;-0.0012253561405093504;Costa;4;3.5;Coffee & Tea,Food;;;1;;;;;;;
13OXZG7gbESI6h-6qp8uOQ;Edinburgh;-0.004025169486286298;Hilary's Bazaar;10;3.0;Shopping,Flowers & Gifts,Musical Instruments & Teachers;1;1;;;;;;;;
_PhRcKcXTeHAGjhDlXg7uw;Edinburgh;-0.0018665422305179655;Uncle T's;4;5.0;Food,Sandwiches,Fast Food,Coffee & Tea,Restaurants;;;1;;;;;;;
4gjJWk8iGIcYb3yFJY_4DQ;Edinburgh;-0.0018665422305179655;New Kirkgate Shopping Centre;4;2.0;Shopping,Shopping Centers;;1;;;;;;;;
80NTyBDwAtppP3oL84PN7w;Edinburgh;-0.0009332711152589828;Bonoful Restaurant;4;5.0;Bangladeshi,Restaurants,Vegetarian,Indian;;;1;;;;;;;
lPrB5LRouFrByrbneLtWZA;Edinburgh;-0.0013999066728884741;Happy Pets;3;4.5;Pets,Veterinarians;1;;;;;;;;;
-lnWjSU6xjuQnAXkBFEAlQ;Edinburgh;-0.0004666355576294914;Firegroup - Stenhouse Fireplaces;3;3.5;Home & Garden,Shopping,Home Services;1;1;;;;;;;;
R0Iv2j8qB-LVyO9P4A6VlA;Edinburgh;-0.0016349756586309617;Royal Mile Market;9;4.0;Food,Farmers Market;;1;;;;;;;;
Jwp4UFa93ENe-0REPo5hCQ;Edinburgh;-0.011854449128538343;The Cafe Royal;74;4.0;Restaurants,Bars,Nightlife,British,Seafood;;;1;1;;;;;;
FQ7jD23kdwVtMGDaAJ14PQ;Edinburgh;-0.0018665422305179655;Thistle Do Nicely;5;4.0;Local Flavor,Flowers & Gifts,Shopping;;1;;;;;;;;
W5Pkte_41awA3uF7qY4TLw;Edinburgh;-0.004958440601545281;Something Fishy;12;4.0;Specialty Food,Food,Seafood Markets;;1;1;;;;;;;
Bj38QpVs5FPd-YBYGlMw9w;Edinburgh;-0.005132991133924405;George Street Area;11;3.5;Restaurants,Local Flavor,Shopping Centers,Shopping;;1;1;;;;;;;
mcA6K1uSSvZ3uE367VKniw;Edinburgh;0.0006876948879500433;Tolbooth Tavern;39;3.5;Nightlife,Pubs,Bars;;;;1;;;;;;
Fo9ZmMsgRUmdof02ROuH9w;Edinburgh;-0.0018665422305179655;Scotmid Co-operative Society;5;4.0;Convenience Stores,Grocery,Food;1;;;;;;;;;
ui99AtCcTZRCHEfNi1mYew;Edinburgh;-0.006885501285426611;Jolly Ristorante & Pizzeria;23;3.5;Fast Food,Pizza,Restaurants;;;1;;;;;;;
3UqJKEDIh7o0aTtVUo187Q;Edinburgh;-0.017500584618033665;Red-Box Noodle Bar;45;4.0;Fast Food,Restaurants,Asian Fusion,Japanese;;;1;;;;;;;
ieCPZ-z2t9Z6mnsCnM4Kbg;Edinburgh;-0.003733084461035931;Old College;8;4.0;Colleges & Universities,Landmarks & Historical Buildings,Public Services & Government,Tours,Education,Hotels & Travel;1;;;;;;;;1;
TIfa9dGciBc4J6OeUfsueA;Edinburgh;-0.008876582836526786;Guildford Arms;57;4.0;Restaurants,Pubs,British,Nightlife,Bars,Gastropubs;;;1;1;;;;;;
D4fMdfbiBf1GkHEmo9UeHA;Edinburgh;-0.002450712281018701;European Christmas Market;10;3.0;Festivals,Christmas Markets,Arts & Entertainment;;1;;;;;;;;
nWA_CjrtSC6ioP0TgSy5wQ;Edinburgh;-0.0013999066728884741;The Montgomery;3;3.5;Italian,Fish & Chips,Restaurants,Fast Food;;;1;;;;;;;
Fx4ONDdL_3eM-KCQ49WUSQ;Edinburgh;-0.007298623217403707;Wedgwood the Restaurant;40;4.0;Restaurants,Brasseries;;;1;;;;;;;
Ku_-kxZ_p-OFkJPBGHb72Q;Edinburgh;-0.007936306893556837;The Banshee Labyrinth;28;4.0;Cinema,Bars,Nightlife,Pubs,Arts & Entertainment;;;;1;;1;;;;
rmDrg8M8ZiCaOi706Cnzfw;Edinburgh;-0.0018665422305179655;MacGregor Hairdressing and Beauty;4;3.5;Hair Salons,Eyelash Service,Nail Salons,Beauty & Spas;;1;;;;;;;;
ENKljYr34XFtxuymLw_VCw;Edinburgh;-0.003619052382020171;Bella Italia;18;3.5;Restaurants,Italian;;;1;;;;;;;
_7WmO1_vF8ws6b2mKkHf8w;Edinburgh;5.701603950787994e-05;Trade Cut;4;5.0;Beauty & Spas,Hair Salons;;1;;;;;;;;
VVANVZo9Q8WIR9O7YBnSNA;Edinburgh;-0.0032664489034064394;The Square;7;3.5;Sandwiches,Coffee & Tea,Restaurants,Soup,Food;;;1;;;;;;;
Zj-nbrngEUwyUtc7pz2e3g;Edinburgh;-0.0009332711152589828;Clambers;3;4.5;Restaurants,British;;;1;;;;;;;
OFE7_NYHugCQupkKRKCBCw;Edinburgh;-0.0026252628133978245;Pipe Shop;7;4.5;Tobacco Shops,Shopping;1;1;;;;;;;;
snuVqHL3RFcSZIM6OF9BNQ;Edinburgh;-0.005132991133924405;Katie's Diner;13;4.0;American (Traditional),Restaurants,Steakhouses,American (New);;;1;;;;;;;
bjVJVdYr2H6AWWD6WA4nyw;Edinburgh;-0.0018665422305179655;Lookin' Trendy;5;2.5;Women's Clothing,Fashion,Shopping;;1;;;;;;;;
6P_ZHZ_moGR6siCHhRQ3uQ;Edinburgh;-0.036529117643393505;Artisan Roast;134;4.5;Food,Coffee & Tea;;;1;;;;;;;
i3ht-tGhfa8PlyBgM620dg;Edinburgh;-0.0004666355576294914;Helen Deans;4;4.0;Beauty & Spas,Hair Salons;;1;;;;;;;;
jISWXrs7ZYPQTf5hIKKnEQ;Edinburgh;-0.0018665422305179655;Rice King;5;4.0;Restaurants,Fast Food;;;1;;;;;;;
e65oeKwROETQXWqT8YaXMA;Edinburgh;-0.0013999066728884741;Gino's Fish & Chicken Bar;3;2.0;;;;;;;;;;;
fo5HXueCfv9DV0Wnyp2EcA;Edinburgh;-0.0018665422305179655;Ed's Easy Diner;4;2.5;Restaurants,Food,American (New),Street Vendors,American (Traditional);;1;1;;;;;;;
dI644XHx1-RQ76zfA-uZYA;Edinburgh;-0.002276161748639577;Noir;12;4.0;Food,Patisserie/Cake Shop,Coffee & Tea;;;1;;;;;;;
xxcLU5kymWd_cDKuIV0TOw;Edinburgh;-0.0021016112162604533;Turkish Kitchen;10;4.0;Turkish,Restaurants;;;1;;;;;;;
lw6eINeY7tNThGOdlvrgBQ;Edinburgh;0.0002885826113948836;Lovage;10;4.5;Restaurants,Scottish,Modern European;;;1;;;;;;;
