_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
HGO_cdDG5iGgkxKsKd_Vcw;Champaign;-0.0013003901170351106;Hertz Rent A Car;4;1.0;Hotels & Travel,Car Rental;1;;;;;;;;;
t6ufZ29wxZ9_zYO5DRPgwA;Champaign;-0.0013003901170351106;Smoothie King;4;3.0;Juice Bars & Smoothies,Food,Health Markets,Specialty Food;1;;1;;;;;;;
gxL39GdvV7WCMcFBwoeSgw;Champaign;-0.004194986222167434;Millennium Nails;22;3.0;Beauty & Spas,Nail Salons,Waxing,Hair Removal,Eyelash Service;;1;;;;;;;;
z3hD4GX5gSJtuqNhN-o2cg;Champaign;-0.005611002616536921;I Wok;30;4.0;Restaurants,Chinese;;;1;;;;;;;
zoRCO-nmkMta4OS3gb_prQ;Champaign;-0.0013003901170351106;Tailwaggers Pet Chateau;4;3.0;Pet Groomers,Pet Training,Pets,Pet Sitting,Pet Services;1;;;;;;;;;
PiD4hteskHnFC4GowN34cw;Champaign;-0.006167352700464452;Espresso Royale;35;3.0;Food,Coffee & Tea;;;1;;;;;;;
T7TuM9fYi_QIYC3ipg7CzQ;Champaign;-0.0009752925877763329;Braun-Meyer Apartments;4;1.0;Apartments,Home Services,Real Estate;1;;;;;;;;;
p1aZIYK6YRG2hFYLxxLtdQ;Champaign;-0.00014690793553105133;Urban Beauty & Fashion;3;4.5;Shopping,Cosmetics & Beauty Supply,Beauty & Spas;;1;;;;;;;;
t8WAeWkpMgb_hDuFs5wVyA;Champaign;-0.0006501950585175553;Red Wing Shoe Store;3;3.5;Fashion,Shoe Stores,Shopping;;1;;;;;;;;
wYp3Xog0giOX5CFAv1pZtA;Champaign;-0.0027476881696012726;Dallas & Co Costumes & Magic;10;4.5;Party Supplies,Costumes,Shopping,Arts & Crafts,Event Planning & Services;1;1;;;;;;;;
aEk76knbZRbpyC9LvBToFg;Champaign;-0.0007971029940486066;Green Mobile;4;3.0;Local Services,Electronics Repair,Mobile Phones,Shopping,Recycling Center;1;1;;;;;;;;
vV6oNhupyM8gEhjmhqLPjQ;Champaign;-0.001625487646293888;Anita Purves Nature Center;5;4.5;Parks,Active Life;;;;;;;;;;
76r8VHva6jgDIAn6rRMuMw;Champaign;-0.001625487646293888;Orange Leaf Frozen Yogurt;6;4.0;Desserts,Food,Ice Cream & Frozen Yogurt,Do-It-Yourself Food;;;1;;;;;;;
aFJ8NSdpJi9LcaMm6ICowQ;Champaign;-0.00239130898214582;Burger King;14;1.5;Burgers,Restaurants,Fast Food;;;1;;;;;;;
vdBpx5l5djH7yJ0SpOy27w;Champaign;-0.0017723955818249395;Champaign Ford City;9;3.0;Auto Repair,Used Car Dealers,Auto Parts & Supplies,Automotive,Car Dealers;1;;;;;;;;;
qQu--8A6Ic0rytLfI1r4dg;Champaign;-0.0006501950585175553;Wendy's;3;1.5;Burgers,Restaurants,Fast Food;;;1;;;;;;;
C4C2fSGz06_5rLvvM4KweQ;Champaign;-0.002925877763328999;Jennifer North;10;4.5;Shopping,Fashion,Jewelry,Women's Clothing,Cosmetics & Beauty Supply,Beauty & Spas;;1;;;;;;;;
6WMSw48PHoHboOG33R8OJw;Champaign;-0.0005876317421242053;Professional Property Management;12;1.5;Property Management,Home Services,Apartments,Real Estate;1;;;;;;;;;
WdLhSeiF4VImXkc14gnC9g;Champaign;-0.0007971029940486066;Jos. Kuhn & Co;4;4.0;Fashion,Accessories,Shopping,Men's Clothing;;1;;;;;;;;
OkD42cWX6WjgDeLFdWSgXA;Champaign;-0.006229916016857801;Mike N Molly's;32;4.0;Pubs,Nightlife,Bars;;;;1;;;;;;
0ptR21GHRuQ1MFtxGNcxzw;Champaign;-0.013163090053174186;Milo's Restaurant;77;3.5;American (New),Restaurants;;;1;;;;;;;
Fo1VZNRK9Prl8oBlpSYXkA;Champaign;-0.0009752925877763329;Harbor Freight Tools;3;2.5;Shopping,Home & Garden,Hardware Stores,Automotive,Auto Parts & Supplies;1;1;;;;;;;;
liYoXFyQEfxabxC0XCejpQ;Champaign;-0.004048078286636383;Jiffy Lube;17;3.0;Oil Change Stations,Automotive;1;;;;;;;;;
WyuXAT4QZFqI1eOpwLgtjg;Champaign;-0.00047200546478982897;First Mid-Illinois Bank & Trust;3;2.5;Banks & Credit Unions,Financial Services;1;;;;;;;;;
f9TKxpYgM_xK4cMdFyeEJQ;Champaign;-0.0009752925877763329;Green Yoga Spa;3;5.0;Active Life,Beauty & Spas,Massage,Massage Therapy,Yoga,Fitness & Instruction,Health & Medical;1;1;;;1;;;;;
400LXhwJuQwYKLknZ3fgJQ;Champaign;-0.000881447613186308;The Accord;14;3.5;Nightlife,Dance Clubs,Arts & Entertainment,Venues & Event Spaces,Event Planning & Services,Music Venues;1;;;1;;1;;;;
hHvaXfiu__yLdO13MkVx-A;Champaign;-0.0009752925877763329;Champaign Ballet Academy;4;3.0;Middle Schools & High Schools,Specialty Schools,Arts & Entertainment,Elementary Schools,Education,Performing Arts,Dance Schools;1;;;;;1;;;;
fY0Dpw5a3i1CMjMuT2SaDQ;Champaign;-0.005936100145795699;Holy Land Mediterranean Grill;27;3.5;Restaurants,Mediterranean,Middle Eastern,Turkish;;;1;;;;;;;
X_oVdjabSjFpANpEPf7yLg;Champaign;-0.0013003901170351106;Briella's Boutique;4;5.0;Used,Vintage & Consignment,Toy Stores,Pawn Shops,Fashion,Shopping,Thrift Stores;1;1;;;;;;;;
pLBF8QrRkMicJcsjAqW7ag;Champaign;-0.003660417440984255;Walnut Street Tea;24;4.5;Food,Coffee & Tea,Specialty Food,Herbs & Spices;;1;1;;;;;;;
hDhC_DgEIKK5D961doKOXQ;Champaign;-0.00478261796429164;Durst Cycle & Fitness;30;2.0;Wedding Planning,Event Planning & Services,Skating Rinks,Sporting Goods,Shopping,Bikes,Fitness/Exercise Equipment,Active Life;1;1;;;1;;;;;1
sOPBbhDCi7bJlW7dNBuITg;Champaign;-0.0018880218591593159;A Plus VIP Lounge;16;3.5;Restaurants,Venues & Event Spaces,Cafes,Lounges,Nightlife,Pool Halls,Event Planning & Services,Pool & Billiards,Dance Clubs,Bars,Shopping,Karaoke;1;1;1;1;;1;;;;
yw3dfUD1PO8EdGLHdbGevA;Champaign;-0.0017723955818249395;Espresso Royale;8;2.0;Coffee & Tea,Food,Bagels;;;1;;;;;;;
RQKrr8j4jS_7ubGMfAwnIQ;Champaign;3.128165819667498e-05;Garcia's Pizza In A Pan;3;3.5;Pizza,Restaurants;;;1;;;;;;;
yh-JA5fV2QkGaBUjfvioIQ;Champaign;-0.0007658213358519316;Fannie May Fine Chocolates;7;4.0;Specialty Food,Food,Candy Stores,Chocolatiers & Shops;;1;1;;;;;;;
dA9xisX951rOnx8IGLPfjw;Champaign;-0.0019505851755526658;Fat City Bar and Grill;7;4.5;Food,Nightlife,Bars,Beer,Wine & Spirits,Sports Bars;;;;1;;;;;;
svrBwmUp6w-mbWPKeiXX0A;Champaign;-0.0019193035173559908;Lex-Lincolnland Express;10;1.5;Hotels & Travel,Transportation,Airport Shuttles;;;;;;;;1;;
WBWCPVFkcpdEqc0elEWzhw;Champaign;-0.00047200546478982897;Goldys;3;3.0;Bars,Nightlife;;;;1;;;;;;
26zwwlKhzdjjaev4YrNHrg;Champaign;-0.002097493111083717;Yong's Alterations;8;3.0;Local Services,Sewing & Alterations;;1;;;;;;;;
Rd5H5-3KbF0IwXSmHzHLdw;Champaign;-0.0009127292713829829;Derailed 57 Bar;9;4.0;Sports Bars,Bars,Nightlife;;;;1;;;;;;
Lm-3-VnMbCYjB8d1hRIM8w;Champaign;0.0007127583749109052;Advantage Hobby;4;2.0;;;;;;;;;;;
dn9lwYUxmhs_mLKPu7L25Q;Champaign;-0.04375910064537536;Big Grove Tavern;286;3.5;Bars,Breakfast & Brunch,Restaurants,Pubs,Gastropubs,Cocktail Bars,American (New),Nightlife;;;1;1;;;;;;
BhfQ8Rh4L-ca_so-3QjWoA;Champaign;-0.0022444010466147685;Animal Emergency Clinic of Champaign County;10;3.0;Pet Services,Veterinarians,Pets,Emergency Pet Hospital;1;;;;;;;;;
XvCaVBLDqiEj8YsjpPUu8w;Champaign;-0.0007658213358519316;Carle Foundation Hospital Level 1 Trauma Center;9;3.5;Health & Medical,Hospitals;1;;;;;;;;;
UvnrAb2q9YDlFwTbqvzk5w;Champaign;-0.0026851248532079224;Enterprise Rent-A-Car;21;3.0;Car Rental,Hotels & Travel;1;;;;;;;;;
oTcLd1GfGBmkMZMkuULxew;Champaign;-0.00047200546478982897;Dj's Automotive Service and Repair;3;3.5;Automotive,Auto Repair;1;;;;;;;;;
kkSkD925InBRs7ZAOIiIRQ;Champaign;-0.00032509752925877764;Vibez Performance Car Audio;3;3.5;Automotive,Car Stereo Installation;1;;;;;;;;;
a1sp-PiwbAthYG1JR8NfLg;Champaign;-0.003335319911725478;Silver Mine Subs;18;3.5;Restaurants,Sandwiches;;;1;;;;;;;
BaM7YlRv7Mchd3Yb58Tbpw;Champaign;-0.003041504040663375;BodyN'Sole;18;4.5;Shoe Stores,Shopping,Fashion;;1;;;;;;;;
dNch89PUCbxvhieKmWi8LQ;Champaign;-0.017223449287102593;Cocomero;123;4.0;Ice Cream & Frozen Yogurt,Bubble Tea,Food,Desserts;;;1;;;;;;;
FDtc1zp7EIABDjrw6GtfIw;Champaign;-0.0007971029940486066;La Chic Nails;5;5.0;Nail Salons,Beauty & Spas;;1;;;;;;;;
KGpsB2dsdkxl8SGVUlJbZw;Champaign;-0.008117937876017119;Outback Steakhouse;47;3.0;Restaurants,Steakhouses;;;1;;;;;;;
xJyzXnVaF21q4CHa0gVhvA;Champaign;-0.0009752925877763329;Ron's Truck & Auto Repair;4;4.0;Tires,Auto Parts & Supplies,Automotive,Auto Repair;1;;;;;;;;;
u0w-M0AH1nA5hzCwBmyqgQ;Champaign;-0.00032509752925877764;Great Value Storage;3;2.5;Local Services,Self Storage;1;;;;;;;;;
8ziRUCsWuXA6iyGXWqTG7g;Champaign;3.128165819667498e-05;CU Woodshop Supply;3;5.0;Hobby Shops,Hardware Stores,Home & Garden,Shopping;;1;;;;;;;;
5bBzfDFZ2gU3tqS0oC-2kg;Champaign;-0.000440723806593154;Flooring Surfaces;7;3.5;Home Services,Flooring,Carpeting;1;;;;;;;;;
9zGkU1ahmYCn3DlnKOXhqA;Champaign;3.128165819667498e-05;Arby's;3;4.5;Fast Food,Sandwiches,Restaurants;;;1;;;;;;;
QrU-y8wN7e-jnePTywt1Zw;Champaign;-0.0013003901170351106;Sprint Store By Wireless Revolution;7;1.5;Shopping,Mobile Phones;;1;;;;;;;;
o9nGD3J0btXjE9M6IdgZTA;Champaign;-0.007939748282289391;McAlister's Deli;45;3.0;Food,Delis,Restaurants,Sandwiches,Salad;;;1;;;;;;;
Cikls1ZzfgjCI0J4RKrQeA;Champaign;-0.0009752925877763329;Thornton's;4;4.0;Automotive,Gas Stations;1;;;;;;;;;
pH72Y8aqqJlq3bgtj-d3UA;Champaign;-0.0072677719210274844;The Great Impasta;28;3.0;Restaurants,Italian;;;1;;;;;;;
gnGM09Wb9iOIkqqSk522NA;Champaign;-5.306296094102639e-05;Baymont Inn And Suites Champaign;12;2.5;Event Planning & Services,Hotels & Travel,Hotels;1;;;;;;;;;
Yp2iXcCJeuSgRjLDEwGJWw;Champaign;-0.003513509505453204;Sailfin Pet Shop;22;4.0;Pet Stores,Aquariums,Pet Services,Active Life,Pets;1;1;;;;;;;;
6Ujvqa50oe8fgT5iDEx42Q;Champaign;-0.003513509505453204;Menards;19;3.5;Home & Garden,Shopping,Hardware Stores;;1;;;;;;;;
fUmYKh3nIuCywJrxvWGSxQ;Champaign;-0.0006501950585175553;Klismith Tree Service;3;5.0;Professional Services,Home Services,Tree Services;1;;;;;;;;;
RhktUZzsRLDdf17gY9W1Cg;Champaign;-0.0017723955818249395;World Nail Spa;8;3.5;Nail Salons,Beauty & Spas;;1;;;;;;;;
kBgpdaS9joBXioj89zo1QA;Champaign;-0.0028633144469356487;El Toro;15;3.5;Restaurants,Mexican;;;1;;;;;;;
QCGrf-ym-xnoMPeG399p3Q;Champaign;-0.00014690793553105133;Central Illinois Credit Union;3;5.0;Banks & Credit Unions,Financial Services;1;;;;;;;;;
F1qPjasn0R6-j8sa6iYNmA;Champaign;-0.01859590307598338;Guido's Bar & Grill;102;3.0;Bars,Nightlife,American (Traditional),Restaurants;;;1;1;;;;;;
CfGeAkLKLoKvzSZJxoaicQ;Champaign;-0.0028945961051323236;Tri-Color Locksmiths;15;3.5;Security Systems,Home & Garden,Home Services,Hardware Stores,Building Supplies,Shopping,Keys & Locksmiths;1;1;;;;;;;;
OqcO3MOvAxyNzf-PnmiZzg;Champaign;-0.0013003901170351106;217 & Smith's Towing;5;3.0;Automotive,Towing;1;;;;;;;;;
cn999G2xZNMj8ZYDot0C8w;Champaign;-0.000440723806593154;Armored Gopher Games;6;4.5;Shopping,Hobby Shops;;1;;;;;;;;
Lwb6bG1Qu3BbW7FJj5suLw;Champaign;-0.004751336306094965;Champaign-Urbana Adventures in Time & Space;36;5.0;Arts & Entertainment,Nightlife,Active Life,Escape Games;;1;;1;;;;;;
_p-d4eRivLbNV0zuVAnlSQ;Champaign;-0.0014472980525661618;West Main Dental;7;4.5;Pediatric Dentists,Dentists,General Dentistry,Cosmetic Dentists,Health & Medical;1;;;;;;;;;
1qQ5VkxiBUjbGGdpBN-PUQ;Champaign;-0.00239130898214582;Spicy Tang;17;2.5;Asian Fusion,Restaurants;;;1;;;;;;;
IWFiKOfltNWN2hsKqIZK0w;Champaign;-0.002422590640342495;The Neighbors At The Ice House;9;5.0;Nightlife,Bars;;;;1;;;;;;
RYClIlSwSPpaptR8tOF0AQ;Champaign;-0.005611002616536921;Lacy's;27;3.0;Barbeque,Restaurants;;;1;;;;;;;
BfUoFcIzmQJMe4jBLIYN4Q;Champaign;-0.00014690793553105133;Illini Home Improvements;3;3.5;Shopping,Local Services,Home & Garden,Home Services,Hardware Stores,Shades & Blinds,Insulation Installation,Awnings,Door Sales/Installation,Contractors,Windows Installation,Building Supplies;1;1;;;;;;;;
hP2DOm7E2H4P7MOS7XN_SQ;Champaign;-0.014191445601891544;Hamilton Walker's;106;3.0;Bars,Restaurants,Nightlife,Food,Seafood,Steakhouses,Beer,Wine & Spirits;;;1;1;;;;;;
SViPlfsmwqvWNxZuVOgOMQ;Champaign;-0.0007658213358519316;Subway;10;2.5;Restaurants,Sandwiches,Fast Food;;;1;;;;;;;
tKcagQ6JNkMtayvBVHwY9w;Champaign;-0.0009440109295796579;Japan House;6;4.5;Art Schools,Arts & Entertainment,Education,Specialty Schools,Educational Services,Botanical Gardens;1;;;;;;;;;
FOSsY1OO0hTxro91Z0GOHQ;Champaign;0.0007127583749109052;1 Man 2 Hands;7;4.5;Handyman,Couriers & Delivery Services,Local Services,Movers,Home Cleaning,Professional Services,Home Organization,Home Services;1;;;;;;;;;
iBRwl7sirmvg22AYnMPONQ;Champaign;-0.004310612499501811;Miko;22;2.5;Restaurants,Korean,Sushi Bars,Vietnamese,Japanese;;;1;;;;;;;
eNZszXSug_HjImz0yQrbdA;Champaign;-0.0017411139236282644;Christie Clinic Illinois Marathon;10;4.5;Races & Competitions,Active Life;;;;;1;;;;;
JoHDOuZ1BnFi63PgC_zYeQ;Champaign;-0.0017723955818249395;Amaravati  Indian Royal Cuisine;11;3.5;Indian,Restaurants;;;1;;;;;;;
-ViwF2TdQ7B2N8jy_ykC5Q;Champaign;-0.00029381587106210266;Silver Bullet Bar;5;3.5;Adult Entertainment,Nightlife;;;;1;;;;;;
pR2rOXAExYQ5P-EQq2akug;Champaign;-0.0032196936343911013;Simply Mac;16;3.0;Electronics,IT Services & Computer Repair,Computers,Shopping,Local Services,Mobile Phones;1;1;;;;;;;;
u68_uFbvsqrwZVeHo-a71g;Champaign;-0.0009752925877763329;Bacca Cigar;5;2.5;Shopping,Tobacco Shops;1;1;;;;;;;;
itSMx9rVhLo4i2OhuEwtAQ;Champaign;-0.0007971029940486066;Sew Sassy;4;3.5;Embroidery & Crochet,Arts & Crafts,Sewing & Alterations,Shopping,Appliances & Repair,Appliances,Home & Garden,Fabric Stores,Local Services;1;1;;;;;;;;
uma0HNsysznSfPbQb2HD5g;Champaign;-0.003544791163649879;Saigon Vietnamese Cuisine;14;3.5;Restaurants,Vietnamese;;;1;;;;;;;
fK0Z3tHJZ9zB0JeWlQT3xQ;Champaign;-0.003544791163649879;Derald's;15;4.5;Food Trucks,Food,Fast Food,Restaurants,Food Stands;;;1;;;;;;;
tjM2CZqRJ17oFapBTmGovw;Champaign;-0.007352116540165186;Pancheros Mexican Grill;37;2.0;Restaurants,Mexican;;;1;;;;;;;
-LfTBo0oa_uD454ScEW2XA;Champaign;-0.007111363630044109;Merry Ann's Diner;46;3.0;Sandwiches,Diners,Breakfast & Brunch,American (Traditional),Restaurants;;;1;;;;;;;
FbvSgvPnkKNONXjesuAz4g;Champaign;-0.0009440109295796579;The Upper Bout;7;5.0;Shopping,Musical Instruments & Teachers;1;1;;;;;;;;
zPPw_vUatLmvnRpW1OoX6w;Champaign;-0.006586295204313254;Am-Ko Oriental Foods & Gifts;28;4.0;Food,Grocery;1;;;;;;;;;
BM1_iNKkC1tbda-29O99JA;Champaign;-0.002925877763328999;Campus Mobile Solutions;15;4.5;IT Services & Computer Repair,Mobile Phone Repair,Electronics Repair,Mobile Phone Accessories,Shopping,Electronics,Mobile Phones,Local Services;1;1;;;;;;;;
VsLcYJHIat78FUyP08GusA;Champaign;-0.0006189134003208803;Boston Pizza;5;1.5;Pizza,Restaurants;;;1;;;;;;;
zs4G7HIQvUVaZoWqwpVeEw;Champaign;-0.0009752925877763329;Chase Bank;3;4.5;Financial Services,Banks & Credit Unions;1;;;;;;;;;
lZ0W0-pQyS35ahsrZezNiw;Champaign;-0.002600780234070221;Natural Gourmet;8;5.0;Restaurants,Specialty Food,Thai,Food,Health Markets;1;;1;;;;;;;
sart5pCz8oUZsQ_3XplcMQ;Champaign;3.128165819667498e-05;McKinley Event Center;3;3.0;Gyms,Event Planning & Services,Fitness & Instruction,Party & Event Planning,Active Life;1;1;;;1;;;;;
kkcHH4eIP0yhvHeb6M5i1A;Champaign;-0.002097493111083717;Star Nails;9;3.0;Beauty & Spas,Nail Salons;;1;;;;;;;;
uJbpxC_ufSKr4vSK9owwhg;Champaign;-0.00032509752925877764;Jamelynn's Massage Therapy;3;5.0;Massage,Massage Therapy,Beauty & Spas,Health & Medical;1;1;;;;;;;;
gw26vlrE_vd15ji8mih3bw;Champaign;-0.004992089216216041;Jane Addams Book Shop;19;4.5;Books,Mags,Music & Video,Arts & Crafts,Antiques,Bookstores,Cards & Stationery,Event Planning & Services,Shopping,Flowers & Gifts;1;1;;;;;;;;
ofsMiZDWTiXgo5GefquVQg;Champaign;-0.0006189134003208803;Meadows Animal Hospital;6;3.0;Pets,Veterinarians,Pet Groomers,Pet Sitting,Pet Services;1;;;;;;;;;
DyHlm1sLDf6qHHMbII6Ixg;Champaign;-0.001625487646293888;Fuad's Creative Hair Design;5;4.5;Hair Stylists,Wigs,Shopping,Hair Salons,Beauty & Spas,Hair Extensions,Barbers;;1;;;;;;;;
8d30a9Af9XJ8c8TafRDcfA;Champaign;-0.00307278569886005;Circles Boutique;12;4.0;Accessories,Women's Clothing,Shopping,Fashion,Shoe Stores;;1;;;;;;;;
wvSGMSvw1b9B02kLQdaw8Q;Champaign;-0.0007971029940486066;Starcrest Cleaners;4;2.5;Laundry Services,Local Services,Laundromat,Dry Cleaning & Laundry,Dry Cleaning;1;;;;;;;;;
kZB-BzSGXns0yrQt_QkzYA;Champaign;0.0005658504393798539;McVicker Martial Arts;7;5.0;Martial Arts,Active Life,Fitness & Instruction;;;;;1;;;;;
QI5Mwy71How6E-KCtHp5Jg;Champaign;-0.001625487646293888;Queen's Nails;7;3.5;Nail Salons,Beauty & Spas;;1;;;;;;;;
5JBFKm50_7d5BNlsjBmdMA;Champaign;-0.002097493111083717;Enterprise Rent-A-Car;9;3.0;Hotels & Travel,Car Rental;1;;;;;;;;;
Cw0JNNdPja9CVyT6ugGMdw;Champaign;-0.0036916990991809305;Saigon To Bangkok;18;4.0;Thai,Restaurants,Vietnamese;;;1;;;;;;;
B2hnhxgCO-a919tfem6yIQ;Champaign;-0.0002312525546687527;Illini Union;11;4.5;Shopping,Books,Mags,Music & Video,Bookstores,Arts & Entertainment,Colleges & Universities,Education,Social Clubs,Bowling,Active Life;1;1;;;;1;;;;
9HP13JaP9nmN3qX5v0jamw;Champaign;-0.004720054647898289;Ruby Tuesday;32;3.0;Burgers,American (Traditional),Restaurants,Sandwiches;;;1;;;;;;;
hOMZUELdcxgcm8RqeXoZFA;Champaign;-0.00032509752925877764;Bellhops;3;4.0;Self Storage,Home Services,Local Services,Movers;1;;;;;;;;;
sYf2auhosrx8trbyP9nGyw;Champaign;-0.005926599790343375;DP Dough;50;3.0;Pizza,Fast Food,Restaurants;;;1;;;;;;;
R33FCE16yV_zpMEJ6ZSiPg;Champaign;0.0001781895937277263;Footlocker;3;2.5;Shopping,Shoe Stores,Fashion;;1;;;;;;;;
yLKoESPQ8BN7dn6ADzZicQ;Champaign;-0.008799414592731349;Casablanca Kabab House;42;3.5;Restaurants,Middle Eastern,Indian;;;1;;;;;;;
2Qm2Dd6eCCHh1CFy9Ge6hA;Champaign;-0.00014690793553105133;Rumours Hat Shoppe;3;5.0;Accessories,Fashion,Shopping,Hats;;1;;;;;;;;
SvxSoyZn0WW0c7bFLIYfMA;Champaign;-0.005611002616536921;Baxter's American Grille;31;4.0;Restaurants,Burgers,American (Traditional),Steakhouses;;;1;;;;;;;
nsSfCKW9KDB4COj9bzXApw;Champaign;-0.01160966607872597;Red Lobster;48;3.0;Restaurants,Seafood,American (Traditional);;;1;;;;;;;
-Kp3zrztXidqYMWra6NWkw;Champaign;3.128165819667498e-05;Shelby Motors;3;4.5;Car Dealers,Auto Repair,Auto Parts & Supplies,Automotive;1;;;;;;;;;
N6YTq6jvbbpFNd2-sU0BBA;Champaign;0.0003563791874554526;United Car Center;3;1.0;Used Car Dealers,Automotive;1;;;;;;;;;
SoEim3PnWJ-M6eK60Ul5tQ;Champaign;0.0002094712519244013;Mobil Super Pantry;4;2.5;Automotive,Gas Stations;1;;;;;;;;;
_zviKOPGw65MAnNjzFXSug;Champaign;-0.0009752925877763329;Lone Star Steakhouse & Saloon;3;3.0;Steakhouses,Restaurants;;;1;;;;;;;
rQX6RVr6E4Zg9hx8GBFGHQ;Champaign;-0.0033666015699221528;TGI Friday's;16;3.0;Restaurants,American (Traditional);;;1;;;;;;;
hBiy4-3VVGsdAageUvE-JA;Champaign;-0.0009752925877763329;Hobby Lobby;3;4.5;Hobby Shops,Arts & Crafts,Event Planning & Services,Home Decor,Shopping,Home & Garden,Wedding Planning,Art Supplies;1;1;;;;;;;;
PWs6xJQJPHxknd3FcdKn9Q;Champaign;-0.0005876317421242053;The Fubar Lounge;8;2.0;Nightlife,Lounges,Bars;;;;1;;;;;;
cDnto-1dWV7lyTWpED0fjw;Champaign;-0.0009752925877763329;MX Electric;3;3.5;Lighting Fixtures & Equipment,Electricians,Home Services;1;1;;;;;;;;
RwHE2Rt-DHlwWuxFLjPbgA;Champaign;-0.0054328130228091945;Dos Reales;26;3.5;Restaurants,Mexican;;;1;;;;;;;
pWxCiLYvlUHd9TVJ7n0mEQ;Champaign;-0.0009752925877763329;The Estate Sale;3;4.5;Antiques,Shopping;;1;;;;;;;;
DZXd-fJ4GP9LbMwIonb6tQ;Champaign;-0.0038386070347119815;Rod Sickler Salon & Spa;18;3.5;Day Spas,Beauty & Spas,Hair Salons;;1;;;;;;;;
