_id;area_id;ratio;name;review_count;stars;categories;Offices & work premises;Shops & consumptive activies;Cafés & restaurants;Nightclubs & bars;Sport stadia & events;Cinemas & concert & theatres;Museums & art galleries;Public mobility;Monuments;Private transports
xrHoOaeiZNWshu2xUzT2QQ;Madison;-0.00027366243282540045;Fairfield Inn & Suites by Marriott Madison West/Middleton;17;3.5;Hotels & Travel,Hotels,Event Planning & Services;1;;;;;;;;;
yWWZZbRiCeEmu1WrM4Oo3g;Madison;-0.001006097756256285;Art Gecko on Monroe;10;4.5;Women's Clothing,Fashion,Shopping,Jewelry,Furniture Stores,Home & Garden;;1;;;;;;;;
x6RgesZWfibmBAvBr8pYdg;Madison;-0.002666006930433056;Stella's Bakery;40;4.0;Bakeries,Food;;;1;;;;;;;
KK3Vamv05Q_1kTTW0eKvPw;Madison;-0.0003588516746411483;Neils's Liquor;3;2.5;Beer,Wine & Spirits,Food;;;;1;;;;;;
0WI_b8mIwXBHTR9Upjr2-g;Madison;7.045726766715987e-05;Superior Exteriors and Interiors;3;2.5;Roofing,Home Services;1;;;;;;;;;
IHhP2TU45aJgR7dE_9Pj1g;Madison;-0.0013436521204434964;Forever Yogurt;17;3.5;Food,Ice Cream & Frozen Yogurt;;;1;;;;;;;
KnDBopUGEpo1CUtjgLg-bg;Madison;-0.0009356404885891252;Klinke Cleaners;15;1.5;Laundry Services,Dry Cleaning & Laundry,Local Services;1;;;;;;;;;
pNgDhHaeFkWQW71NzT9wzg;Madison;-0.00016877718209360568;KFC;5;1.0;Restaurants,Fast Food,Chicken Wings,Food;;;1;;;;;;;
mKT30qU_MlLj4Ps82JAZ8w;Madison;-0.003495160866752497;Uno Pizzeria & Grill;65;3.0;Pizza,American (Traditional),Restaurants,Gluten-Free;;;1;;;;;;;
X4w6_iAqN8ZqZ15a7YWPgw;Madison;-0.002067920806031142;Mr Brews Taphouse;34;3.0;Beer Bar,Burgers,Nightlife,Bars,Restaurants;;;1;1;;;;;;
1pdJ0R1ITVfDxjLt9KjaZQ;Madison;-0.0003588516746411483;Steinhafels Furniture;3;2.5;Furniture Stores,Shopping,Home & Garden,Mattresses,Home Decor;1;1;;;;;;;;
8fArAA0gwfUbb3uWotd5mw;Madison;-0.0024480697911262272;Ocean Grill;30;3.5;Seafood,Restaurants;;;1;;;;;;;
PT0N41nUD3CErvn046JEhg;Madison;-4.9159957213222905e-05;Red Pepper Chinese Restaurant;3;4.5;Restaurants,Chinese;;;1;;;;;;;
84WYW7OfV-IXUJk95EL5_Q;Madison;-0.010922958180409037;Samba Brazilian Grill;173;3.5;Restaurants,Brazilian;;;1;;;;;;;
ii9mcJnEiKU3GZLm0Y_i9w;Madison;-0.0030248586050742043;Pop Deluxe;38;4.0;Shopping,Home & Garden,Home Decor;;1;;;;;;;;
VINyha5jnDXDNtsPQ_SRNQ;Madison;-0.0007177033492822966;AT&T;6;2.5;Professional Services,Shopping,Home Services,Internet Service Providers,Mobile Phones,Mobile Phone Accessories;1;1;;;;;;;;
njCvQjqTWRHQ_X2cJ42scg;Madison;-0.00028839440697398845;Camping World;5;3.0;Automotive,RV Repair,RV Dealers;1;;;;;;;;;
Vbkb2shDxUE8H3PzrFnypA;Madison;-0.006484150317377965;Ella's Deli;249;3.0;Local Flavor,Restaurants,Burgers,Museums,American (Traditional),Delis,Arts & Entertainment,Food,Ice Cream & Frozen Yogurt;;;1;;;;1;;;
L2w7QtogInHnU9hyzegETA;Madison;-0.0006472460816151367;Triangle Market;7;2.5;Grocery,Food;1;;;;;;;;;
3a1w3Ufs9CCC3GJTAV8EpQ;Madison;-0.0007177033492822966;McDonald's;6;1.5;Fast Food,Restaurants,Burgers;;;1;;;;;;;
D96gPj6zUPLJDfnWh9Jiaw;Madison;-0.0012240348955631136;Eastgate Cinemas;15;2.5;Cinema,Arts & Entertainment;;;;;;1;;;;
10jP6njt3elD90gaHF1FBQ;Madison;-0.0020663195044932524;Kilwins;58;4.5;Chocolatiers & Shops,Candy Stores,Food,Specialty Food,Ice Cream & Frozen Yogurt;;1;1;;;;;;;
jXEDeHZu4h8zcBOqf__CPA;Madison;-0.0007177033492822966;Rock'n Rollz;6;3.5;Pizza,Sandwiches,Restaurants;;;1;;;;;;;
QkZEdBfKhXwCF38AJG1Ylw;Madison;-0.0028495160866752497;Tom's Red Pepper;29;3.5;Restaurants,Chinese;;;1;;;;;;;
tORH_LDga3t1bbuluhuxiQ;Madison;-0.005803917424082294;Smoky's Club;70;3.0;Steakhouses,Nightlife,Venues & Event Spaces,Pubs,Bars,Event Planning & Services,Diners,Restaurants,Seafood;1;;1;1;;1;;;;
PcyXZCMXVHHA268alCQ7eA;Madison;-0.002511961722488038;Lush Fresh Handmade Cosmetics;21;4.5;Shopping,Cosmetics & Beauty Supply,Beauty & Spas;;1;;;;;;;;
ng3f8pOluVr6pM55gwHzxw;Madison;-0.00023923444976076556;Terminix;4;1.0;Pest Control,Local Services;1;;;;;;;;;
0bLV0haONwFIGHyuyd209w;Madison;-0.00016877718209360568;Bachmanns Pools, Spas & Saunas;3;2.5;Pool & Hot Tub Service,Home Services,Shopping,Home & Garden,Hot Tub & Pool;1;1;;;;;;;;
c9IG5P_DJUp7oqwA9IcyOg;Madison;-0.0005980861244019139;The UPS Store;4;3.5;Local Services,Printing Services,Notaries,Shipping Centers;1;;;;;;;;;
-uMpSkdN39sz9MbjkauVTQ;Madison;-0.0003588516746411483;Taquitos Marimar;6;4.5;Restaurants,Mexican,Food,Food Trucks;;;1;;;;;;;
ecXP80GWT6zZ2qqZHpUCtQ;Madison;-0.0010552577134695078;Muramoto Downtown;15;4.0;Bars,Nightlife,Cocktail Bars,Sushi Bars,Restaurants,Asian Fusion;;;1;1;;;;;;
aWPt3CCREjVBfAelpb4-hA;Madison;-0.0005276288567347539;Holiday Fantasy In Lights;6;4.5;Arts & Entertainment,Active Life,Observatories,Races & Competitions;1;;;;1;;;;;
Yvv-nlFmljoKeaQqbb4zMA;Madison;-0.00028839440697398845;Jung Garden Center;4;3.5;Nurseries & Gardening,Home & Garden,Shopping;1;1;;;;;;;;
gapf3si69XZVKiaBilfwWQ;Madison;-0.0014354066985645933;Noodles & Company;15;3.0;Restaurants,Noodles;;;1;;;;;;;
KLJmSYpq81fy0gXri-tAAw;Madison;-0.00040801163185437124;Firefly;5;1.5;Restaurants;;;1;;;;;;;
4XGjbI2Ggi-kdgt9eZR83w;Madison;-0.0031870704508624613;World Buffet;41;2.5;Buffets,Mongolian,Chinese,Restaurants;;;1;;;;;;;
JxeWylDVvSdedR_BzPEP7w;Madison;-0.0003588516746411483;Zimbrick Body Shop;3;1.0;Car Dealers,Automotive,Auto Repair,Body Shops,Auto Parts & Supplies;1;1;;;;;;;;
H_og8Pdq2ijAx1QrWjCMNQ;Madison;-0.00040801163185437124;Hyvee Market Cafe;5;3.5;American (Traditional),Restaurants,Cafes;;;1;;;;;;;
-BHsT9MVkt7NQblr0AXZ9g;Madison;-0.0022022700050601126;Target Store;20;3.5;Shopping,Fashion,Department Stores;;1;;;;;;;;
CfW-088nFNuUF9O7363lwA;Madison;-0.001582886570204262;Panera Bread;22;3.0;Food,Restaurants,Sandwiches,Bagels,Soup,Bakeries,Breakfast & Brunch,Salad;;;1;;;;;;;
TIB1FnRE2y1jqUEd-bN3rg;Madison;-0.0005980861244019139;Sears;7;1.5;Fashion,Home & Garden,Department Stores,Shopping,Appliances,Electronics;1;1;;;;;;;;
6X9-l9RDpbYyZ8pnBsgzaw;Madison;-0.00028839440697398845;Stonewood Village Apartments;6;1.0;Home Services,Apartments,Real Estate;1;;;;;;;;;
r7A9vBTA0lyFly6pcVuliQ;Madison;-0.000991365782107697;Blue Plate Catering;23;4.0;Event Planning & Services,Caterers;1;;;;;;;;;
4pCiT6kaRcxnXsyTQScZIQ;Madison;-0.0022514299622733358;Tabby & Jacks;24;3.5;Pets,Pet Stores,Pet Services,Pet Groomers;1;1;;;;;;;;
bZ3LHQHJmkgEMOfG12g8Bg;Madison;-0.0004784688995215311;Star Foods and Liquor;6;5.0;Grocery,Food;1;;;;;;;;;
peCPM2dgcNvewZIr-OhMVg;Madison;-0.001006097756256285;Liquid Nightclub;14;2.5;Music Venues,Arts & Entertainment,Nightlife,Bars,Lounges,Dance Clubs;;;;1;;1;;;;
29iErFPoWBTbIVPpp9qSyg;Madison;-0.003257527718529621;Ohio Tavern;34;4.0;Mexican,Nightlife,Restaurants,Karaoke,Tacos,Dive Bars,Bars;;;1;1;;1;;;;
bNdLi3Vs1HNn04CaO8qBgw;Madison;-0.0067051299296067846;Monk's Bar & Grill - Sun Prairie;66;3.0;Burgers,Bars,Sports Bars,Nightlife,American (Traditional),Restaurants;;;1;1;;;;;;
A4uc3-zbHowQeR_u-7VNOw;Madison;-0.0007177033492822966;Fiesta Cancun;6;3.5;Mexican,Restaurants;;;1;;;;;;;
r1qVRg6kARMCIIKOylZYVw;Madison;-0.00023923444976076556;Harry's;3;2.5;Restaurants,American (Traditional);;;1;;;;;;;
zf1PntRvwazVKtwBq-BmUQ;Madison;-0.0005980861244019139;Sport & Spine Physical Therapy;5;5.0;Health & Medical,Doctors,Sports Medicine,Physical Therapy;1;;;;;;;;;
jK2H6GPF_nFmXKS4pxTSpQ;Madison;-0.0008160232637087425;In the Dogz House;10;4.5;Pet Groomers,Pet Services,Pets;1;;;;;;;;;
0kzPQQL8wVcHlBQzMdRdWQ;Madison;-0.008337176457024269;The Thirsty Goat;97;3.0;Burgers,American (Traditional),Sandwiches,Barbeque,Restaurants;;;1;;;;;;;
0umZMt2hvc85BQEJ81YP2A;Madison;-0.005100946048948586;Atomic Koi;54;4.0;Lounges,Bars,Cocktail Bars,Nightlife;;;;1;;;;;;
AY-a7jQ5QOXHkOnsx2-oYQ;Madison;-0.0007947259532548054;Beckett Tax & Accounting LLC;18;5.0;Accountants,Professional Services;1;;;;;;;;;
jZ9Lp-1alENJJNuq--qNiQ;Madison;0.0017843303036708237;Mousehouse Cheesehaus;58;4.5;Food,Cheese Shops,Specialty Food;;1;1;;;;;;;
1liUSt-YGGhDpXpik_oezQ;Madison;-0.0010552577134695078;Klein's Floral & Greenhouses;13;3.5;Florists,Nurseries & Gardening,Home & Garden,Shopping,Home Services,Contractors,Flowers & Gifts,Wedding Planning,Event Planning & Services;1;1;;;;;;;;
u6sbx5j-06KmPxUwY_mDqg;Madison;-0.0016533438378714218;Mad Dogs Eatery;18;3.0;Restaurants,Hot Dogs;;;1;;;;;;;
iYtTCEZk8iwNX2-mDeA2kQ;Madison;-0.00016877718209360568;Mr. Handyman of Western Dane County;4;4.0;Home Services,Carpenters,Drywall Installation & Repair,Handyman;1;;;;;;;;;
EKGUOygWh21MAMdRRrOf8A;Madison;-0.0003588516746411483;Woldenberg's for Men and Women;3;2.5;Men's Clothing,Shopping,Accessories,Women's Clothing,Fashion;;1;;;;;;;;
vDUyss7D1OQcl7K6vfghKg;Madison;-0.0004571715890675941;Ocean Spa Massage;7;4.5;Beauty & Spas,Massage;;1;;;;;;;;
6pG7n8Rx_7ZXeQQk690Nsw;Madison;-0.0055712483106268775;Fair Trade Coffee House;73;4.0;Coffee & Tea,Cafes,Restaurants,Food,Sandwiches;;;1;;;;;;;
3uKdItCvGhcVoBJi6USfzA;Madison;-4.9159957213222905e-05;Capital Hypnosis Center;3;2.5;Weight Loss Centers,Health & Medical,Life Coach,Professional Services;1;;;;;;;;;
XO9oHMxyT0fklifbmED5LQ;Madison;-0.001604183880658199;The Taco Shop;19;2.5;Restaurants,Mexican;;;1;;;;;;;
MOsFhDVav42shCq9-rgejw;Madison;-0.0007177033492822966;Potbelly Sandwich Shop;6;5.0;Sandwiches,Delis,Fast Food,Restaurants;;;1;;;;;;;
VHK1AIFDveAdaBbmk94ahg;Madison;-0.0002523651223714636;Yellow Jersey;21;3.0;Shopping,Sporting Goods,Active Life,Bikes,Bike Rentals;;1;;;;;;;;1
w53wITixOgDFWld-X1mMng;Madison;-0.0014845666557778163;Main Depot Tavern;14;4.0;American (Traditional),Nightlife,Restaurants,Bars,Pubs;;;1;1;;;;;;
HebkizMT9drp9Uu6qzJNCQ;Madison;-0.0004784688995215311;H & M;4;3.0;Shopping,Fashion;;1;;;;;;;;
YmOBwZRn44QYJsch8kLBYg;Madison;7.045726766715987e-05;Dawn Goplin - State Farm Insurance Agent;3;2.5;Insurance,Auto Insurance,Home & Rental Insurance,Banks & Credit Unions,Financial Services;1;;;;;;;;;
WVZOqMZR5uWQMPp3xMcHHA;Madison;-0.001006097756256285;McFarland House Cafe;12;4.0;Internet Cafes,Coffee & Tea,Food,Breakfast & Brunch,Ice Cream & Frozen Yogurt,Restaurants;;1;1;;;;;;;
8pPD7BhiPAq-SC4vSBns1w;Madison;-0.0017729610627518046;Speedy Muffler & Brake Center;23;5.0;Automotive,Auto Repair;1;;;;;;;;;
wIXFdQ3bp6i0AAweb4TRRw;Madison;-0.00023923444976076556;007 Nails;3;5.0;Beauty & Spas,Nail Salons;;1;;;;;;;;
JWZfTpT2EqCqenfuIDbNZg;Madison;-0.001033960403015571;Midwest Phone Lab;17;5.0;Mobile Phone Repair,Shopping,Mobile Phones,Local Services,Electronics Repair,IT Services & Computer Repair;1;1;;;;;;;;
Ab3TK84hCZ1pl5OC3m-l3g;Madison;-4.9159957213222905e-05;Carnation Chem-Dry Middleton;3;5.0;Local Services,Carpet Cleaning;1;;;;;;;;;
H5vP-OZOmbIk33tatbPcSQ;Madison;-0.00016877718209360568;Cost Cutters;3;1.5;Hair Salons,Beauty & Spas,Barbers,Tanning,Hair Stylists;;1;;;;;;;;
U--dPMMXYMaks6dV9AJnEw;Madison;-0.0046994997533995626;Apple Store;57;3.0;Mobile Phones,Local Services,IT Services & Computer Repair,Computers,Shopping;1;1;;;;;;;;
4GZ5-fMT58T4E6Ib2xpRRg;Madison;-0.0008373205741626794;Charter Communications;8;1.5;Mass Media,Television Stations;1;;;;;;;;;
_6nc3JzPFEYo0allt-rqQg;Madison;-0.0003588516746411483;The Grounds Guys of Madison;3;3.5;Local Services,Landscaping,Home Services,Irrigation,Snow Removal;1;;;;;;;;;
nsw3tlB-hwz4KbPYcuaSww;Madison;-0.011704553461053143;Novanta;177;4.5;Pizza,Restaurants,American (New),Mediterranean,Italian;;;1;;;;;;;
H5PIiiIM92cyOCcLpOKm4A;Madison;-0.004776522357372072;Comedy Club On State;61;4.0;Comedy Clubs,Arts & Entertainment,Bars,Nightlife;;;;1;;1;;;;
zi_qqjCzkerE2dT-ViE2JA;Madison;-0.005494225706654368;Bellini Italian Restaurant;69;3.5;Restaurants,Italian;;;1;;;;;;;
QEI8FbKo4oJcJ7nYTL67dA;Madison;-0.0007177033492822966;Elver Park;6;4.5;Playgrounds,Parks,Active Life,Soccer;;;;;1;;;;;
sdfmHavBrOZMMsiBv2sg7g;Madison;-0.015692915201475758;Bluephies;230;3.5;Salad,Restaurants,American (Traditional),American (New);;;1;;;;;;;
ZaTbKhLraYurkcT7LrkSOA;Madison;-3.4427983064634865e-05;JBC Coffee Roasters;14;5.0;Food,Coffee Roasteries,Coffee & Tea;;;1;;;;;;;
5jF_FfjgY-A5_6QquMbu6Q;Madison;-0.0017729610627518046;Julia Grace Salon;22;4.5;Beauty & Spas,Nail Salons,Hair Salons;;1;;;;;;;;
1Mox_7Z5nsG08suxhU8BQg;Madison;-0.00016877718209360568;Serene Beauty Face and Body;3;5.0;Hair Removal,Beauty & Spas,Day Spas;;1;;;;;;;;
oFVtGfwk7MyFLIhE0cEY4w;Madison;-0.00040801163185437124;Ace Hardware;5;5.0;Shopping,Sporting Goods,Hardware Stores,Home & Garden;;1;;;;;;;;
tVrKuh92l1eGK2fXsGYzaA;Madison;-0.006297118297752413;Colectivo Coffee;60;4.0;Food,Coffee & Tea,Coffee Roasteries;;;1;;;;;;;
j2lCy073U_qYs19sBAHoyA;Madison;-0.0004784688995215311;Anytime Fitness;4;4.0;Active Life,Fitness & Instruction,Trainers,Gyms;;1;;;1;;;;;
s4_C3VdPw3qFlmxykXa26Q;Madison;-0.0038556138429315344;Macy's;37;2.5;Fashion,Women's Clothing,Shopping,Department Stores,Men's Clothing,Shoe Stores;;1;;;;;;;;
uC3qwaxsOkdJzpOc0v1Mog;Madison;-0.030815446795155105;Cafe Hollander;351;3.5;American (Traditional),Belgian,Gastropubs,Breakfast & Brunch,Restaurants;;;1;;;;;;;
940rOS3vKpqJMKtrsoatTA;Madison;-0.0005276288567347539;Tilted Kilt Pub & Eatery;7;2.5;Nightlife,Beer,Wine & Spirits,Bars,Restaurants,Food,American (New),Fast Food,Pubs;;;1;1;;;;;;
K5nMP3Iodglf6lAmxOw3WQ;Madison;-0.00011961722488038278;Ben's Auto Service;3;4.5;Auto Repair,Auto Parts & Supplies,Tires,Towing,Gas Stations,Oil Change Stations,Automotive;1;;;;;;;;;
hfJe2le63VasjJDhis2O4g;Madison;-0.004227596190183381;Beans 'n Cream Coffee House;64;4.0;Coffee & Tea,Food;;;1;;;;;;;
K-haZKqNHIJwWlFvbnn7vA;Madison;-0.00416530556035946;Starbucks;41;2.5;Coffee & Tea,Food;;;1;;;;;;;
udf0VibWPUJJMrtsGeFL-A;Madison;-0.00023923444976076556;Dentistry By Design;3;2.0;Health & Medical,General Dentistry,Dentists;1;;;;;;;;;
laERkVWfXVeQcjMSNe65SA;Madison;-0.0011961722488038277;The Double U;12;3.0;Pizza,Bars,Sports Bars,Nightlife,Restaurants;;;1;1;;;;;;
XFuNeVTGWZ-UOYO58NNmKg;Madison;-0.0033755436418721136;The Statehouse;80;3.0;Nightlife,Bars,Breakfast & Brunch,American (Traditional),Restaurants,American (New);;;1;1;;;;;;
UUCyYq9ghTQcCCs41cQfZQ;Madison;-0.0003588516746411483;Williams-Sonoma;3;2.5;Specialty Food,Food,Home & Garden,Kitchen & Bath,Shopping;1;1;1;;;;;;;
n28_5ElTCVkhP-9BTgQGgg;Madison;-0.0011109830069880799;IHOP;24;2.0;American (New),American (Traditional),Breakfast & Brunch,Restaurants;;;1;;;;;;;
KhSwRL575cE4DP63io87lg;Madison;-0.0008373205741626794;Center For Oral & Maxillofacial Surgery Sc;7;3.5;Dentists,Health & Medical,General Dentistry;1;;;;;;;;;
jM6YI5V4fYM7OCA1BLKwqw;Madison;-0.0018925782876321874;Taco Bell;23;1.5;Restaurants,Fast Food,Tex-Mex,Mexican;;;1;;;;;;;
IpLvJEjb4AN8eWq5NE2TVA;Madison;-0.00860267225200643;Granite City Food & Brewery;127;3.5;Restaurants,American (New),American (Traditional),Breweries,Bars,Burgers,Food,Nightlife;;;1;1;;;;;;
AADytKU-UdDakNUxFLPtgA;Madison;-0.0006472460816151367;Chocolate Shoppe Ice Cream;7;4.5;Food,Ice Cream & Frozen Yogurt;;;1;;;;;;;
rixquWHVV_C_tzbWcj6yEw;Madison;-0.00040801163185437124;Golde's Futon Warehouse;8;5.0;Home & Garden,Shopping,Mattresses;1;1;;;;;;;;
DUslFMCL54COU7upZfY9Yw;Madison;-0.0007668633064955195;Groomingtails Pet Salon;13;4.0;Pets,Pet Services,Pet Groomers;1;;;;;;;;;
c7ZTyqSG4v4ZVwK3vuDklQ;Madison;-0.00873381884795962;Ian's Pizza By The Slice;170;4.0;Pizza,Restaurants;;;1;;;;;;;
AJpt1hDQZppJZLzXvxyWhg;Madison;-0.0004784688995215311;Leisure Concepts;4;4.0;Hot Tub & Pool,Home & Garden,Saunas,Shopping,Health & Medical;1;1;;;;;;;;
nsfOIWfXpJVylXvryjEcNw;Madison;-0.0007455659960415827;Schlotzsky's Deli;11;3.5;Delis,Restaurants;;;1;;;;;;;
iNphZPJ8kjvjUvWK7zXkSA;Madison;-0.0009569377990430622;Domino's Pizza;9;2.5;Chicken Wings,Pizza,Restaurants,Sandwiches;;;1;;;;;;;
6hIWPCdWD180v7qoHPGFCA;Madison;0.00041617826969761023;Sleep Inn & Suites;14;4.0;Hotels,Hotels & Travel,Event Planning & Services;1;;;;;;;;;
